plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score,reock
38514,11.877,,69,0,0.0,0.0,-1.1614191123451962,
38515,11.877,,69,0,0.0,0.0,-1.1614191123451962,
38516,11.877,,69,0,0.0,0.0,-1.1614191123451962,
38517,11.877,,70,0,0.0,0.0,-1.1731838182275354,
38518,11.877,,73,0,0.0,0.0,-1.2084779358745528,
38519,11.877,,73,0,0.0,0.0,-1.2084779358745528,
38520,11.877,,73,0,0.0,0.0,-1.2084779358745528,
38521,11.877,,72,0,0.0,0.0,-1.1967132299922136,
38522,11.877,,69,0,0.0,0.0,-1.1614191123451962,
38523,11.877,,69,0,0.0,0.0,-1.1614191123451962,
38524,11.118,,71,0,0.0,0.0,-1.1343485241102118,
38525,11.118,,71,0,0.0,0.0,-1.1343485241102118,
38526,12.039,,73,0,0.0,0.0,-1.2192779358744803,
38527,12.039,,73,0,0.0,0.0,-1.2192779358744803,
38528,12.039,,73,0,0.0,0.0,-1.2192779358744803,
38529,12.039,,71,0,0.0,0.0,-1.1957485241098025,
38530,12.039,,73,0,0.0,0.0,-1.2192779358744803,
38531,12.039,,71,0,0.0,0.0,-1.1957485241098025,
38532,12.039,,71,0,0.0,0.0,-1.1957485241098025,
38533,13.411,,72,0,0.0,0.0,-1.2989798966581985,
38534,13.411,,68,0,0.0,0.0,-1.251921073128842,
38535,13.411,,68,0,0.0,0.0,-1.251921073128842,
38536,13.411,,63,0,0.0,0.0,-1.1930975437171467,
38537,13.411,,63,0,0.0,0.0,-1.1930975437171467,
38538,13.411,,65,0,0.0,0.0,-1.2166269554818248,
38539,13.411,,65,0,0.0,0.0,-1.2166269554818248,
38540,13.411,,66,0,0.0,0.0,-1.228391661364164,
38541,13.411,,66,0,0.0,0.0,-1.228391661364164,
38542,13.411,,66,0,0.0,0.0,-1.228391661364164,
38543,12.264,,68,0,0.0,0.0,-1.175454406462685,
38544,12.264,,68,0,0.0,0.0,-1.175454406462685,
38545,12.264,,68,0,0.0,0.0,-1.175454406462685,
38546,12.264,,68,0,0.0,0.0,-1.175454406462685,
38547,13.411,,66,0,0.0,0.0,-1.228391661364164,
38548,13.411,,66,0,0.0,0.0,-1.228391661364164,
38549,13.411,,66,0,0.0,0.0,-1.228391661364164,
38550,13.411,,66,0,0.0,0.0,-1.228391661364164,
38551,13.411,,66,0,0.0,0.0,-1.228391661364164,
