plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score,reock
18474,8.937,,283,,,,-1.2080803942910552,
18475,8.937,,277,,,,-1.1910349397456057,
18476,9.205,,275,,,,-1.212153121563521,
18477,9.205,,283,,,,-1.234880394290787,
18478,9.205,,287,,,,-1.2462440306544205,
18479,9.205,,284,,,,-1.2377213033816956,
18480,9.205,,294,,,,-1.2661303942907784,
18481,9.205,,292,,,,-1.260448576108962,
18482,9.205,,296,,,,-1.271812212472595,
18483,9.205,,285,,,,-1.240562212472604,
18484,9.205,,286,,,,-1.2434031215635122,
18485,9.205,,289,,,,-1.251925848836237,
18486,9.205,,285,,,,-1.240562212472604,
18487,9.205,,276,,,,-1.2149940306544291,
18488,9.205,,251,,,,-1.1439713033817225,
18489,9.205,,249,,,,-1.1382894851999057,
18490,9.205,,251,,,,-1.1439713033817225,
18491,9.205,,251,,,,-1.1439713033817225,
18492,9.205,,247,,,,-1.1326076670180891,
18493,9.205,,250,,,,-1.141130394290814,
18494,9.205,,248,,,,-1.1354485761089974,
18495,9.12,,250,,,,-1.1326303942908988,
18496,6.638,,249,,,,-0.8815894852024726,
18497,9.149,,244,,,,-1.1184849397454202,
18498,9.611,,260,,,,-1.2101394851994909,
18499,9.936,,262,,,,-1.2483213033809824,
18500,9.936,,264,,,,-1.254003121562799,
18501,9.936,,274,,,,-1.2824122124718818,
18502,9.936,,276,,,,-1.2880940306536983,
18503,9.936,,275,,,,-1.28525312156279,
18504,9.936,,272,,,,-1.2767303942900652,
18505,5.989,,281,,,,-0.9075985761121868,
18506,5.989,,279,,,,-0.9019167579303702,
18507,5.989,,293,,,,-0.9416894852030862,
18508,8.854,,296,,,,-1.236712212472946,
18509,8.854,,285,,,,-1.2054622124729548,
18510,8.854,,283,,,,-1.1997803942911385,
18511,9.919,,283,,,,-1.3062803942900731,
18512,9.926,,280,,,,-1.298457667017341,
18513,9.926,,266,,,,-1.2586849397446254,
18514,9.926,,269,,,,-1.2672076670173502,
18515,9.926,,284,,,,-1.3098213033809745,
18516,9.926,,286,,,,-1.315503121562791,
18517,5.948,,282,,,,-0.906339485203136,
18518,5.948,,259,,,,-0.8409985761122456,
18519,9.746,,264,,,,-1.2350031215629889,
18520,8.699,,268,,,,-1.141666757927669,
18521,8.227,,270,,,,-1.1001485761099576,
18522,8.227,,262,,,,-1.0774213033826914,
18523,5.714,,258,,,,-0.8147576670215713,
18524,5.714,,263,,,,-0.8289622124761127,
18525,8.166,,267,,,,-1.085525848837294,
18526,8.166,,266,,,,-1.0826849397463856,
18527,8.166,,263,,,,-1.0741622124736607,
18528,7.724,,263,,,,-1.0299622124741026,
18529,8.965,,262,,,,-1.1512213033819534,
18530,6.437,,270,,,,-0.9211485761117476,
18531,6.076,,271,,,,-0.8878894852030168,
18532,5.714,,264,,,,-0.831803121567021,
18533,6.487,,273,,,,-0.9346713033844224,
18534,7.001,,272,,,,-0.983230394293,
18535,7.526,,265,,,,-1.0158440306561172,
18536,7.526,,272,,,,-1.0357303942924752,
18537,8.649,,274,,,,-1.153712212473169,
18538,9.429,,282,,,,-1.254439485199655,
18539,9.429,,285,,,,-1.2629622124723798,
18540,8.649,,287,,,,-1.1906440306549764,
18541,7.29,,291,,,,-1.0661076670199685,
18542,8.188,,289,,,,-1.150225848837254,
18543,8.188,,288,,,,-1.1473849397463458,
18544,9.654,,281,,,,-1.2740985761085215,
18545,9.654,,274,,,,-1.2542122124721635,
18546,9.654,,274,,,,-1.2542122124721635,
18547,9.654,,276,,,,-1.2598940306539803,
18548,6.788,,279,,,,-0.9818167579295712,
18549,7.994,,286,,,,-1.122303121564723,
18550,9.848,,272,,,,-1.2679303942901532,
18551,9.848,,277,,,,-1.2821349397446946,
18552,9.084,,275,,,,-1.200053121563642,
18553,9.084,,275,,,,-1.200053121563642,
18554,9.084,,269,,,,-1.1830076670181922,
18555,7.994,,260,,,,-1.0484394852011076,
18556,7.994,,271,,,,-1.0796894852010988,
18557,7.994,,280,,,,-1.1052576670192733,
18558,7.994,,280,,,,-1.1052576670192733,
18559,7.994,,277,,,,-1.0967349397465485,
18560,9.86,,279,,,,-1.289016757926499,
18561,9.86,,276,,,,-1.2804940306537742,
18562,7.994,,258,,,,-1.042757667019291,
18563,9.95,,256,,,,-1.2326758488355187,
18564,9.95,,277,,,,-1.292334939744593,
18565,9.95,,277,,,,-1.292334939744593,
18566,9.858,,284,,,,-1.3030213033810425,
18567,9.858,,276,,,,-1.2802940306537762,
18568,9.858,,273,,,,-1.2717713033810514,
18569,9.858,,273,,,,-1.2717713033810514,
18570,9.858,,273,,,,-1.2717713033810514,
18571,9.858,,271,,,,-1.2660894851992348,
18572,9.858,,257,,,,-1.2263167579265188,
18573,9.858,,246,,,,-1.1950667579265275,
18574,9.858,,243,,,,-1.1865440306538029,
18575,9.858,,246,,,,-1.1950667579265275,
18576,9.858,,246,,,,-1.1950667579265275,
18577,9.858,,255,,,,-1.2206349397447025,
18578,9.858,,258,,,,-1.2291576670174271,
18579,9.858,,261,,,,-1.237680394290152,
18580,9.858,,255,,,,-1.2206349397447025,
18581,9.858,,261,,,,-1.237680394290152,
18582,9.858,,260,,,,-1.2348394851992437,
18583,9.858,,261,,,,-1.237680394290152,
18584,9.858,,263,,,,-1.2433622124719683,
18585,9.991,,265,,,,-1.2623440306536522,
18586,9.991,,271,,,,-1.279389485199102,
18587,9.991,,280,,,,-1.3049576670172764,
18588,9.655,,293,,,,-1.30828948519942,
18589,9.655,,286,,,,-1.288403121563062,
18590,9.655,,294,,,,-1.3111303942903283,
18591,9.655,,292,,,,-1.3054485761085115,
18592,9.655,,294,,,,-1.3111303942903283,
18593,9.655,,288,,,,-1.2940849397448786,
18594,9.655,,286,,,,-1.288403121563062,
18595,9.655,,289,,,,-1.2969258488357869,
18596,9.655,,292,,,,-1.3054485761085115,
18597,9.085,,281,,,,-1.2171985761090909,
18598,8.966,,294,,,,-1.2422303942910171,
18599,8.151,,306,,,,-1.1948213033827315,
18600,8.151,,304,,,,-1.1891394852009152,
18601,8.109,,313,,,,-1.2105076670191317,
18602,8.109,,313,,,,-1.2105076670191317,
18603,9.905,,308,,,,-1.3759031215627942,
18604,9.905,,312,,,,-1.3872667579264273,
18605,9.905,,313,,,,-1.3901076670173356,
18606,9.905,,317,,,,-1.4014713033809687,
18607,9.905,,296,,,,-1.3418122124718947,
18608,9.905,,302,,,,-1.3588576670173445,
18609,8.499,,301,,,,-1.2154167579278423,
18610,8.499,,311,,,,-1.2438258488369252,
18611,8.499,,305,,,,-1.2267803942914757,
18612,8.499,,308,,,,-1.2353031215642003,
18613,9.708,,299,,,,-1.3306349397448167,
18614,9.708,,293,,,,-1.313589485199367,
18615,9.708,,304,,,,-1.344839485199358,
18616,9.708,,301,,,,-1.3363167579266333,
18617,9.708,,296,,,,-1.322112212472092,
18618,9.602,,293,,,,-1.3029894851994732,
18619,9.06,,292,,,,-1.245948576109107,
18620,9.06,,289,,,,-1.237425848836382,
18621,9.869,,291,,,,-1.3240076670173897,
18622,9.869,,301,,,,-1.3524167579264723,
18623,9.869,,305,,,,-1.3637803942901054,
18624,9.869,,303,,,,-1.3580985761082889,
18625,9.869,,310,,,,-1.3779849397446469,
18626,9.869,,299,,,,-1.3467349397446555,
18627,9.869,,299,,,,-1.3467349397446555,
18628,9.869,,298,,,,-1.3438940306537477,
18629,8.893,,296,,,,-1.240612212472907,
18630,8.893,,300,,,,-1.2519758488365402,
18631,8.893,,300,,,,-1.2519758488365402,
18632,9.532,,283,,,,-1.2675803942904602,
18633,8.023,,281,,,,-1.1109985761101526,
18634,8.023,,278,,,,-1.1024758488374278,
18635,8.023,,272,,,,-1.085430394291978,
18636,9.455,,270,,,,-1.2229485761087295,
18637,9.455,,262,,,,-1.2002213033814633,
18638,9.455,,255,,,,-1.1803349397451053,
18639,8.881,,262,,,,-1.1428213033820374,
18640,8.881,,253,,,,-1.1172531215638628,
18641,7.054,,257,,,,-0.9459167579293228,
18642,6.551,,264,,,,-0.915503121566184,
18643,6.236,,260,,,,-0.8726394852028658,
18644,6.236,,266,,,,-0.8896849397483155,
18645,6.236,,265,,,,-0.8868440306574072,
18646,6.236,,262,,,,-0.8783213033846824,
18647,6.236,,257,,,,-0.864116757930141,
18648,7.075,,266,,,,-0.9735849397474764,
18649,6.126,,257,,,,-0.853116757930251,
18650,9.474,,253,,,,-1.17655312156327,
18651,9.474,,252,,,,-1.1737122124723616,
18652,9.474,,249,,,,-1.1651894851996367,
18653,9.474,,265,,,,-1.2106440306541693,
18654,9.474,,263,,,,-1.2049622124723527,
18655,9.474,,264,,,,-1.207803121563261,
18656,9.474,,285,,,,-1.267462212472335,
18657,9.474,,283,,,,-1.2617803942905184,
18658,8.692,,283,,,,-1.1835803942913004,
18659,8.692,,277,,,,-1.1665349397458509,
18660,8.692,,297,,,,-1.2233531215640163,
18661,8.692,,283,,,,-1.1835803942913004,
18662,8.692,,298,,,,-1.2261940306549246,
18663,8.692,,298,,,,-1.2261940306549246,
18664,8.692,,286,,,,-1.1921031215640252,
18665,9.457,,287,,,,-1.2714440306541686,
18666,8.692,,288,,,,-1.1977849397458418,
18667,8.692,,278,,,,-1.169375848836759,
18668,8.692,,261,,,,-1.121080394291318,
18669,8.978,,259,,,,-1.1439985761092155,
18670,8.692,,261,,,,-1.121080394291318,
18671,8.692,,246,,,,-1.078466757927694,
18672,8.692,,245,,,,-1.0756258488367856,
18673,8.692,,269,,,,-1.1438076670185844,
18674,8.692,,276,,,,-1.1636940306549424,
18675,8.692,,260,,,,-1.1182394852004098,
18676,9.477,,254,,,,-1.179694030654175,
18677,8.692,,267,,,,-1.1381258488367678,
18678,8.692,,261,,,,-1.121080394291318,
18679,8.692,,258,,,,-1.1125576670185933,
18680,8.692,,261,,,,-1.121080394291318,
18681,9.839,,252,,,,-1.2102122124719965,
18682,9.839,,265,,,,-1.2471440306538042,
18683,8.692,,266,,,,-1.1352849397458595,
18684,8.692,,255,,,,-1.1040349397458684,
18685,8.692,,274,,,,-1.1580122124731258,
18686,8.692,,268,,,,-1.140966757927676,
18687,8.692,,268,,,,-1.140966757927676,
18688,8.692,,265,,,,-1.1324440306549513,
18689,8.692,,268,,,,-1.140966757927676,
18690,8.692,,272,,,,-1.1523303942913092,
18691,8.692,,278,,,,-1.169375848836759,
18692,7.34,,291,,,,-1.0711076670199184,
18693,6.372,,290,,,,-0.9714667579299784,
18694,7.206,,286,,,,-1.043503121565511,
18695,7.608,,297,,,,-1.1149531215651003,
18696,8.888,,296,,,,-1.240112212472912,
18697,8.888,,290,,,,-1.2230667579274623,
18698,8.888,,281,,,,-1.1974985761092878,
18699,8.222,,302,,,,-1.1905576670190277,
18700,6.372,,312,,,,-1.0339667579299603,
18701,6.372,,312,,,,-1.0339667579299603,
18702,6.372,,289,,,,-0.96862584883907,
18703,6.372,,279,,,,-0.9402167579299872,
18704,9.446,,254,,,,-1.176594030654206,
18705,9.446,,259,,,,-1.1907985761087474,
18706,9.446,,260,,,,-1.1936394851996557,
18707,6.372,,267,,,,-0.9061258488390878,
18708,9.139,,271,,,,-1.1941894851999535,
18709,9.139,,276,,,,-1.2083940306544951,
18710,9.139,,273,,,,-1.1998713033817705,
18711,9.139,,270,,,,-1.1913485761090454,
18712,9.139,,267,,,,-1.1828258488363206,
18713,9.139,,268,,,,-1.1856667579272289,
18714,9.139,,275,,,,-1.2055531215635868,
18715,9.139,,272,,,,-1.197030394290862,
18716,9.529,,270,,,,-1.2303485761086557,
18717,9.529,,276,,,,-1.2473940306541054,
18718,9.529,,273,,,,-1.2388713033813803,
18719,9.139,,275,,,,-1.2055531215635868,
18720,9.31,,278,,,,-1.2311758488361408,
18721,9.31,,282,,,,-1.242539485199774,
18722,9.31,,282,,,,-1.242539485199774,
18723,9.31,,279,,,,-1.2340167579270491,
18724,9.31,,271,,,,-1.2112894851997829,
18725,9.31,,254,,,,-1.162994030654342,
18726,9.31,,264,,,,-1.1914031215634249,
18727,9.202,,273,,,,-1.2061713033817074,
18728,7.045,,269,,,,-0.9791076670202312,
18729,7.045,,269,,,,-0.9791076670202312,
18730,5.91,,266,,,,-0.8570849397486415,
18731,5.91,,263,,,,-0.8485622124759167,
18732,7.134,,266,,,,-0.9794849397474176,
18733,7.134,,271,,,,-0.9936894852019588,
18734,7.134,,279,,,,-1.0164167579292251,
18735,9.135,,282,,,,-1.2250394851999489,
18736,7.134,,294,,,,-1.0590303942928494,
18737,8.616,,301,,,,-1.2271167579277251,
18738,8.616,,301,,,,-1.2271167579277251,
18739,8.246,,293,,,,-1.167389485200829,
18740,8.246,,292,,,,-1.1645485761099208,
18741,8.246,,284,,,,-1.1418213033826543,
18742,8.246,,289,,,,-1.156025848837196,
18743,9.818,,279,,,,-1.284816757926541,
18744,9.818,,275,,,,-1.273453121562908,
18745,9.818,,284,,,,-1.2990213033810825,
18746,9.585,,304,,,,-1.3325394851994814,
18747,9.585,,271,,,,-1.238789485199508,
18748,9.585,,265,,,,-1.2217440306540583,
18749,8.962,,278,,,,-1.1963758488364888,
18750,8.962,,254,,,,-1.12819403065469,
18751,8.962,,275,,,,-1.187853121563764,
18752,8.962,,284,,,,-1.2134213033819383,
18753,9.691,,268,,,,-1.240866757926677,
18754,9.691,,259,,,,-1.2152985761085024,
18755,9.691,,255,,,,-1.203934939744869,
18756,9.691,,268,,,,-1.240866757926677,
18757,9.691,,295,,,,-1.3175713033812009,
18758,9.691,,288,,,,-1.297684939744843,
18759,9.238,,293,,,,-1.266589485199837,
18760,8.424,,298,,,,-1.1993940306551925,
18761,8.424,,302,,,,-1.2107576670188256,
18762,8.829,,301,,,,-1.2484167579275125,
18763,8.829,,308,,,,-1.2683031215638705,
18764,8.829,,292,,,,-1.222848576109338,
18765,9.124,,279,,,,-1.2154167579272352,
18766,9.917,,276,,,,-1.2861940306537174,
18767,9.917,,279,,,,-1.2947167579264425,
18768,9.917,,253,,,,-1.2208531215628269,
18769,9.917,,264,,,,-1.252103121562818,
18770,9.99,,273,,,,-1.2849713033809196,
18771,9.99,,267,,,,-1.26792584883547,
18772,9.99,,268,,,,-1.2707667579263782,
18773,9.99,,269,,,,-1.2736076670172864,
18774,9.99,,266,,,,-1.2650849397445616,
18775,9.99,,262,,,,-1.2537213033809285,
18776,7.913,,258,,,,-1.034657667019372,
18777,6.796,,262,,,,-0.9343213033841222,
18778,7.922,,263,,,,-1.0497622124739046,
18779,7.922,,266,,,,-1.0582849397466294,
18780,7.451,,265,,,,-1.0083440306561922,
18781,7.77,,262,,,,-1.0317213033831485,
18782,7.451,,246,,,,-0.9543667579289348,
18783,9.288,,248,,,,-1.1437485761089143,
18784,9.288,,249,,,,-1.1465894851998226,
18785,9.288,,248,,,,-1.1437485761089143,
18786,9.288,,248,,,,-1.1437485761089143,
18787,9.288,,241,,,,-1.1238622124725564,
18788,9.288,,260,,,,-1.1778394851998135,
18789,9.288,,248,,,,-1.1437485761089143,
18790,9.288,,250,,,,-1.149430394290731,
18791,9.288,,260,,,,-1.1778394851998135,
18792,9.288,,268,,,,-1.20056675792708,
18793,9.288,,261,,,,-1.180680394290722,
18794,9.279,,270,,,,-1.2053485761089056,
18795,7.259,,285,,,,-1.0459622124745498,
18796,8.481,,302,,,,-1.2164576670187686,
18797,9.508,,281,,,,-1.2594985761086677,
18798,9.508,,266,,,,-1.2168849397450434,
18799,9.508,,258,,,,-1.1941576670177771,
18800,8.474,,261,,,,-1.099280394291536,
18801,8.474,,266,,,,-1.1134849397460775,
18802,8.474,,263,,,,-1.1049622124733527,
18803,9.096,,281,,,,-1.2182985761090797,
18804,9.096,,282,,,,-1.221139485199988,
18805,9.904,,289,,,,-1.321825848835538,
18806,9.904,,312,,,,-1.3871667579264284,
18807,9.904,,294,,,,-1.3360303942900793,
18808,9.904,,296,,,,-1.341712212471896,
18809,9.904,,284,,,,-1.3076213033809965,
18810,9.904,,274,,,,-1.2792122124719136,
18811,9.537,,255,,,,-1.1885349397450231,
18812,9.537,,255,,,,-1.1885349397450231,
18813,9.537,,269,,,,-1.2283076670177393,
18814,5.862,,282,,,,-0.8977394852032219,
18815,1.411,,283,,,,-0.4554803942985812,
18816,3.762,,281,,,,-0.6848985761144137,
18817,8.486,,289,,,,-1.180025848836956,
18818,8.486,,294,,,,-1.1942303942914974,
18819,8.486,,289,,,,-1.180025848836956,
18820,8.486,,289,,,,-1.180025848836956,
18821,8.486,,284,,,,-1.1658213033824143,
18822,9.617,,280,,,,-1.2675576670176505,
18823,9.617,,289,,,,-1.293125848835825,
18824,8.782,,305,,,,-1.2550803942911926,
18825,8.782,,288,,,,-1.2067849397457515,
18826,8.782,,288,,,,-1.2067849397457515,
18827,8.782,,287,,,,-1.2039440306548437,
18828,8.782,,279,,,,-1.1812167579275772,
18829,7.863,,269,,,,-1.0609076670194133,
18830,8.977,,275,,,,-1.189353121563749,
18831,9.59,,261,,,,-1.21088039429042,
18832,9.59,,275,,,,-1.250653121563136,
18833,9.59,,275,,,,-1.250653121563136,
18834,9.59,,264,,,,-1.219403121563145,
18835,7.446,,260,,,,-0.9936394852016556,
18836,7.446,,254,,,,-0.976594030656206,
18837,6.462,,247,,,,-0.858307667020832,
18838,9.029,,249,,,,-1.1206894852000815,
18839,9.029,,252,,,,-1.1292122124728066,
18840,9.029,,257,,,,-1.143416757927348,
18841,9.029,,257,,,,-1.143416757927348,
18842,8.879,,258,,,,-1.131257667018406,
18843,8.879,,262,,,,-1.1426213033820392,
18844,8.659,,282,,,,-1.177439485200425,
18845,8.203,,280,,,,-1.1261576670190645,
18846,8.203,,284,,,,-1.1375213033826974,
18847,7.582,,285,,,,-1.0782622124742267,
18848,6.622,,297,,,,-1.016353121566086,
18849,9.555,,289,,,,-1.286925848835887,
18850,9.555,,281,,,,-1.2641985761086207,
18851,9.194,,274,,,,-1.2082122124726238,
18852,7.792,,247,,,,-0.991307667019502,
18853,7.792,,265,,,,-1.0424440306558511,
18854,8.875,,279,,,,-1.1905167579274842,
18855,9.53,,305,,,,-1.3298803942904445,
18856,9.53,,294,,,,-1.2986303942904531,
18857,9.53,,294,,,,-1.2986303942904531,
18858,9.53,,288,,,,-1.2815849397450036,
18859,9.53,,290,,,,-1.2872667579268202,
18860,9.53,,290,,,,-1.2872667579268202,
18861,9.53,,292,,,,-1.2929485761086368,
18862,9.53,,309,,,,-1.3412440306540776,
18863,9.469,,290,,,,-1.2811667579268813,
18864,7.802,,275,,,,-1.0718531215649238,
18865,7.802,,290,,,,-1.114466757928548,
18866,7.163,,292,,,,-1.056248576111004,
18867,7.045,,315,,,,-1.1097894852020125,
18868,7.045,,313,,,,-1.1041076670201957,
18869,7.045,,320,,,,-1.1239940306565537,
18870,7.045,,306,,,,-1.0842213033838377,
18871,5.273,,319,,,,-0.9439531215674176,
18872,9.46,,332,,,,-1.3995849397450382,
18873,8.362,,315,,,,-1.2414894852006952,
18874,8.362,,292,,,,-1.1761485761098047,
18875,9.608,,290,,,,-1.2950667579267423,
18876,9.641,,286,,,,-1.2870031215630762,
18877,9.641,,287,,,,-1.2898440306539845,
18878,9.641,,291,,,,-1.3012076670176176,
18879,9.868,,322,,,,-1.4119758488355474,
18880,9.868,,308,,,,-1.3722031215628314,
18881,9.641,,285,,,,-1.284162212472168,
18882,9.856,,258,,,,-1.2289576670174291,
18883,9.856,,254,,,,-1.217594030653796,
18884,9.856,,250,,,,-1.2062303942901629,
18885,9.856,,255,,,,-1.2204349397447043,
18886,9.856,,257,,,,-1.2261167579265209,
18887,9.856,,267,,,,-1.2545258488356037,
18888,9.856,,268,,,,-1.257366757926512,
18889,9.856,,256,,,,-1.2232758488356126,
18890,9.856,,258,,,,-1.2289576670174291,
18891,9.856,,255,,,,-1.2204349397447043,
18892,9.856,,277,,,,-1.2829349397446863,
18893,9.856,,278,,,,-1.2857758488355948,
18894,9.856,,279,,,,-1.288616757926503,
18895,9.856,,289,,,,-1.317025848835586,
18896,9.856,,294,,,,-1.3312303942901274,
18897,9.856,,302,,,,-1.3539576670173936,
18898,9.856,,301,,,,-1.3511167579264851,
18899,9.856,,295,,,,-1.3340713033810356,
18900,9.856,,286,,,,-1.308503121562861,
18901,9.856,,289,,,,-1.317025848835586,
18902,9.856,,277,,,,-1.2829349397446863,
18903,9.856,,281,,,,-1.2942985761083197,
18904,9.856,,269,,,,-1.2602076670174205,
18905,9.856,,279,,,,-1.288616757926503,
18906,8.569,,274,,,,-1.1457122124732488,
18907,9.811,,271,,,,-1.261389485199282,
18908,9.811,,270,,,,-1.2585485761083737,
18909,9.201,,268,,,,-1.1918667579271671,
18910,9.201,,277,,,,-1.2174349397453417,
18911,9.201,,261,,,,-1.1719803942908091,
18912,9.201,,257,,,,-1.160616757927176,
18913,9.201,,259,,,,-1.1662985761089926,
18914,9.201,,294,,,,-1.2657303942907825,
18915,9.201,,299,,,,-1.279934939745324,
18916,9.201,,298,,,,-1.2770940306544156,
18917,8.309,,301,,,,-1.1964167579280325,
18918,5.891,,307,,,,-0.9716622124759,
18919,5.891,,300,,,,-0.951775848839542,
18920,5.891,,274,,,,-0.8779122124759267,
18921,5.891,,282,,,,-0.9006394852031929,
18922,7.589,,268,,,,-1.0306667579287792,
18923,8.087,,260,,,,-1.057739485201015,
18924,8.087,,261,,,,-1.060580394291923,
18925,8.087,,249,,,,-1.0264894852010236,
18926,8.087,,246,,,,-1.0179667579282987,
18927,7.258,,240,,,,-0.9180213033836782,
18928,7.258,,250,,,,-0.946430394292761,
18929,7.258,,273,,,,-1.0117713033836515,
18930,8.997,,268,,,,-1.171466757927371,
18931,8.997,,258,,,,-1.143057667018288,
18932,8.997,,261,,,,-1.151580394291013,
18933,7.258,,252,,,,-0.9521122124745776,
18934,7.258,,252,,,,-0.9521122124745776,
18935,7.258,,253,,,,-0.9549531215654858,
18936,6.498,,259,,,,-0.8959985761116955,
18937,6.498,,272,,,,-0.9329303942935032,
18938,9.368,,274,,,,-1.2256122124724498,
18939,8.813,,270,,,,-1.1587485761093717,
18940,8.813,,264,,,,-1.141703121563922,
18941,8.813,,267,,,,-1.1502258488366468,
18942,8.813,,283,,,,-1.1956803942911791,
18943,8.813,,286,,,,-1.2042031215639042,
18944,8.813,,280,,,,-1.1871576670184545,
18945,9.696,,275,,,,-1.26125312156303,
18946,9.696,,275,,,,-1.26125312156303,
18947,9.971,,278,,,,-1.2972758488354796,
18948,9.971,,288,,,,-1.3256849397445625,
18949,9.971,,291,,,,-1.334207667017287,
18950,9.971,,290,,,,-1.331366757926379,
18951,9.971,,295,,,,-1.3455713033809205,
18952,9.971,,299,,,,-1.3569349397445536,
18953,9.971,,314,,,,-1.3995485761081778,
18954,9.971,,316,,,,-1.4052303942899944,
18955,9.971,,312,,,,-1.3938667579263613,
18956,9.971,,310,,,,-1.3881849397445447,
18957,9.971,,306,,,,-1.3768213033809116,
18958,9.971,,306,,,,-1.3768213033809116,
18959,9.74,,311,,,,-1.3679258488356842,
18960,9.837,,304,,,,-1.3577394851992293,
18961,9.837,,299,,,,-1.343534939744688,
18962,9.837,,295,,,,-1.3321713033810547,
18963,9.837,,281,,,,-1.2923985761083387,
18964,9.837,,274,,,,-1.2725122124719808,
18965,9.837,,275,,,,-1.275353121562889,
18966,9.837,,275,,,,-1.275353121562889,
18967,9.837,,276,,,,-1.278194030653797,
18968,9.837,,274,,,,-1.2725122124719808,
18969,9.837,,275,,,,-1.275353121562889,
18970,9.837,,270,,,,-1.2611485761083476,
18971,8.959,,267,,,,-1.1648258488365006,
18972,8.959,,285,,,,-1.2159622124728495,
18973,8.959,,288,,,,-1.2244849397455746,
18974,9.37,,278,,,,-1.237175848836081,
18975,9.37,,288,,,,-1.2655849397451635,
18976,9.37,,303,,,,-1.3081985761087878,
18977,9.37,,303,,,,-1.3081985761087878,
18978,9.37,,287,,,,-1.2627440306542552,
18979,8.706,,291,,,,-1.2077076670185525,
18980,8.435,,303,,,,-1.2146985761097229,
18981,9.724,,293,,,,-1.315189485199351,
18982,9.724,,301,,,,-1.3379167579266174,
18983,9.724,,316,,,,-1.3805303942902416,
18984,9.724,,299,,,,-1.3322349397448008,
18985,9.724,,299,,,,-1.3322349397448008,
18986,9.724,,299,,,,-1.3322349397448008,
18987,9.724,,289,,,,-1.303825848835718,
18988,9.724,,295,,,,-1.3208713033811676,
18989,9.724,,293,,,,-1.315189485199351,
18990,9.724,,290,,,,-1.3066667579266262,
18991,9.724,,298,,,,-1.3293940306538925,
18992,9.724,,290,,,,-1.3066667579266262,
18993,9.724,,298,,,,-1.3293940306538925,
18994,7.565,,300,,,,-1.119175848837868,
18995,8.672,,295,,,,-1.2156713033822195,
18996,8.672,,293,,,,-1.2099894852004032,
18997,8.672,,298,,,,-1.2241940306549446,
18998,8.741,,302,,,,-1.2424576670185086,
18999,8.741,,305,,,,-1.2509803942912334,
19000,8.741,,318,,,,-1.287912212473041,
19001,8.741,,317,,,,-1.2850713033821328,
19002,8.741,,309,,,,-1.2623440306548666,
19003,8.741,,296,,,,-1.2254122124730589,
19004,8.741,,307,,,,-1.25666221247305,
19005,9.162,,303,,,,-1.287398576108996,
19006,9.585,,299,,,,-1.31833493974494,
19007,9.585,,293,,,,-1.3012894851994905,
19008,9.713,,287,,,,-1.2970440306539124,
19009,9.713,,283,,,,-1.2856803942902792,
19010,9.713,,279,,,,-1.274316757926646,
19011,9.713,,271,,,,-1.2515894851993798,
19012,9.713,,277,,,,-1.2686349397448295,
19013,9.713,,276,,,,-1.2657940306539213,
19014,7.204,,279,,,,-1.023416757929155,
19015,7.901,,278,,,,-1.09027584883755,
19016,7.901,,284,,,,-1.1073213033829996,
19017,7.901,,275,,,,-1.081753121564825,
19018,8.149,,261,,,,-1.066780394291861,
19019,8.48,,274,,,,-1.1368122124733375,
19020,8.48,,259,,,,-1.0941985761097135,
19021,8.48,,269,,,,-1.1226076670187963,
19022,8.48,,269,,,,-1.1226076670187963,
19023,8.617,,292,,,,-1.20164857610955,
19024,8.617,,278,,,,-1.161875848836834,
19025,8.729,,274,,,,-1.1617122124730883,
19026,8.729,,272,,,,-1.156030394291272,
19027,9.192,,270,,,,-1.196648576108993,
19028,9.192,,277,,,,-1.2165349397453509,
19029,9.192,,264,,,,-1.179603121563543,
19030,9.192,,255,,,,-1.1540349397453684,
19031,9.192,,258,,,,-1.1625576670180933,
19032,7.889,,264,,,,-1.0493031215648458,
19033,7.889,,267,,,,-1.0578258488375707,
19034,8.434,,278,,,,-1.143575848837017,
19035,9.242,,275,,,,-1.215853121563484,
19036,9.242,,266,,,,-1.1902849397453097,
19037,9.242,,263,,,,-1.1817622124725846,
19038,9.242,,253,,,,-1.1533531215635018,
19039,9.395,,249,,,,-1.1572894851997155,
19040,9.242,,252,,,,-1.1505122124725935,
19041,9.242,,249,,,,-1.1419894851998686,
19042,9.242,,242,,,,-1.1221031215635109,
19043,7.847,,239,,,,-0.9740803942921809,
19044,9.814,,235,,,,-1.1594167579265806,
19045,7.847,,256,,,,-1.0223758488376216,
19046,7.847,,260,,,,-1.0337394852012547,
19047,7.847,,241,,,,-0.9797622124739972,
19048,7.847,,238,,,,-0.9712394852012723,
19049,7.847,,251,,,,-1.00817130338308,
19050,7.396,,254,,,,-0.971594030656256,
19051,9.459,,258,,,,-1.189257667017826,
19052,9.459,,274,,,,-1.2347122124723586,
19053,9.459,,266,,,,-1.2119849397450924,
19054,7.136,,267,,,,-0.9825258488383236,
19055,7.136,,264,,,,-0.9740031215655988,
19056,7.136,,278,,,,-1.0137758488383148,
19057,7.777,,263,,,,-1.0352622124740496,
19058,7.777,,261,,,,-1.029580394292233,
19059,7.136,,263,,,,-0.9711622124746906,
19060,7.136,,265,,,,-0.9768440306565072,
