CUT,partido,votos
13502,PARTIDO POR LA DEMOCRACIA,952
13502,PARTIDO RADICAL DE CHILE,25
13502,PARTIDO REPUBLICANO DE CHILE,391
13502,PARTIDO SOCIAL CRISTIANO,58
13502,PARTIDO SOCIALISTA DE CHILE,464
13502,RENOVACION NACIONAL,217
13502,UNION DEMOCRATA INDEPENDIENTE,504
13503,EVOLUCION POLITICA,109
13503,FEDERACION REGIONALISTA VERDE SOCIAL,508
13503,FRENTE AMPLIO,2498
13503,IND,55236
13503,PARTIDO ACCION HUMANISTA,117
13503,PARTIDO ALIANZA VERDE POPULAR,282
13503,PARTIDO COMUNISTA DE CHILE,1730
13503,PARTIDO DE LA GENTE,2447
13503,PARTIDO DEMOCRATA CRISTIANO,247
13503,PARTIDO HUMANISTA,864
13503,PARTIDO NACIONAL LIBERTARIO,1415
13503,PARTIDO POR LA DEMOCRACIA,1144
13503,PARTIDO RADICAL DE CHILE,113
13503,PARTIDO REPUBLICANO DE CHILE,3134
13503,PARTIDO SOCIAL CRISTIANO,360
13503,PARTIDO SOCIALISTA DE CHILE,1060
13503,RENOVACION NACIONAL,1890
13503,UNION DEMOCRATA INDEPENDIENTE,3167
13504,EVOLUCION POLITICA,21
13504,FEDERACION REGIONALISTA VERDE SOCIAL,285
13504,FRENTE AMPLIO,777
13504,IND,24980
13504,PARTIDO ACCION HUMANISTA,56
13504,PARTIDO ALIANZA VERDE POPULAR,163
13504,PARTIDO COMUNISTA DE CHILE,693
13504,PARTIDO DE LA GENTE,1041
13504,PARTIDO DEMOCRATA CRISTIANO,83
13504,PARTIDO HUMANISTA,450
13504,PARTIDO NACIONAL LIBERTARIO,455
13504,PARTIDO POR LA DEMOCRACIA,787
13504,PARTIDO RADICAL DE CHILE,30
13504,PARTIDO REPUBLICANO DE CHILE,1577
13504,PARTIDO SOCIAL CRISTIANO,138
13504,PARTIDO SOCIALISTA DE CHILE,429
13504,RENOVACION NACIONAL,914
13504,UNION DEMOCRATA INDEPENDIENTE,1355
13505,EVOLUCION POLITICA,36
13505,FEDERACION REGIONALISTA VERDE SOCIAL,297
13505,FRENTE AMPLIO,279
13505,IND,17176
13505,PARTIDO ACCION HUMANISTA,33
13505,PARTIDO ALIANZA VERDE POPULAR,111
13505,PARTIDO COMUNISTA DE CHILE,430
13505,PARTIDO DE LA GENTE,780
13505,PARTIDO DEMOCRATA CRISTIANO,51
13505,PARTIDO HUMANISTA,212
13505,PARTIDO NACIONAL LIBERTARIO,345
13505,PARTIDO POR LA DEMOCRACIA,286
13505,PARTIDO RADICAL DE CHILE,19
13505,PARTIDO REPUBLICANO DE CHILE,958
13505,PARTIDO SOCIAL CRISTIANO,96
13505,PARTIDO SOCIALISTA DE CHILE,393
13505,RENOVACION NACIONAL,476
13505,UNION DEMOCRATA INDEPENDIENTE,1517
13601,EVOLUCION POLITICA,166
13601,FEDERACION REGIONALISTA VERDE SOCIAL,671
13601,FRENTE AMPLIO,4637
13601,IND,113472
13601,PARTIDO ACCION HUMANISTA,194
13601,PARTIDO ALIANZA VERDE POPULAR,661
13601,PARTIDO COMUNISTA DE CHILE,2783
13601,PARTIDO DE LA GENTE,4208
13601,PARTIDO DEMOCRATA CRISTIANO,646
13601,PARTIDO HUMANISTA,1351
13601,PARTIDO NACIONAL LIBERTARIO,2502
13601,PARTIDO POR LA DEMOCRACIA,1745
13601,PARTIDO RADICAL DE CHILE,299
13601,PARTIDO REPUBLICANO DE CHILE,7007
13601,PARTIDO SOCIAL CRISTIANO,978
13601,PARTIDO SOCIALISTA DE CHILE,11130
13601,RENOVACION NACIONAL,3067
13601,UNION DEMOCRATA INDEPENDIENTE,3989
13602,EVOLUCION POLITICA,83
13602,FEDERACION REGIONALISTA VERDE SOCIAL,381
13602,FRENTE AMPLIO,1978
13602,IND,55846
13602,PARTIDO ACCION HUMANISTA,105
13602,PARTIDO ALIANZA VERDE POPULAR,360
13602,PARTIDO COMUNISTA DE CHILE,1389
13602,PARTIDO DE LA GENTE,2141
13602,PARTIDO DEMOCRATA CRISTIANO,312
13602,PARTIDO HUMANISTA,3316
13602,PARTIDO NACIONAL LIBERTARIO,908
13602,PARTIDO POR LA DEMOCRACIA,887
13602,PARTIDO RADICAL DE CHILE,64
13602,PARTIDO REPUBLICANO DE CHILE,2080
13602,PARTIDO SOCIAL CRISTIANO,864
13602,PARTIDO SOCIALISTA DE CHILE,2903
13602,RENOVACION NACIONAL,1568
13602,UNION DEMOCRATA INDEPENDIENTE,2046
13603,EVOLUCION POLITICA,92
13603,FEDERACION REGIONALISTA VERDE SOCIAL,480
13603,FRENTE AMPLIO,2626
13603,IND,58420
13603,PARTIDO ACCION HUMANISTA,171
13603,PARTIDO ALIANZA VERDE POPULAR,834
13603,PARTIDO COMUNISTA DE CHILE,1544
13603,PARTIDO DE LA GENTE,2578
13603,PARTIDO DEMOCRATA CRISTIANO,228
13603,PARTIDO HUMANISTA,791
13603,PARTIDO NACIONAL LIBERTARIO,1281
13603,PARTIDO POR LA DEMOCRACIA,1009
13603,PARTIDO RADICAL DE CHILE,141
13603,PARTIDO REPUBLICANO DE CHILE,3636
13603,PARTIDO SOCIAL CRISTIANO,523
13603,PARTIDO SOCIALISTA DE CHILE,3402
13603,RENOVACION NACIONAL,1270
13603,UNION DEMOCRATA INDEPENDIENTE,2845
13604,EVOLUCION POLITICA,180
13604,FEDERACION REGIONALISTA VERDE SOCIAL,808
13604,FRENTE AMPLIO,3398
13604,IND,107440
13604,PARTIDO ACCION HUMANISTA,279
13604,PARTIDO ALIANZA VERDE POPULAR,598
13604,PARTIDO COMUNISTA DE CHILE,3046
13604,PARTIDO DE LA GENTE,6308
13604,PARTIDO DEMOCRATA CRISTIANO,610
13604,PARTIDO HUMANISTA,2040
13604,PARTIDO NACIONAL LIBERTARIO,2692
13604,PARTIDO POR LA DEMOCRACIA,1537
13604,PARTIDO RADICAL DE CHILE,211
13604,PARTIDO REPUBLICANO DE CHILE,5898
13604,PARTIDO SOCIAL CRISTIANO,819
13604,PARTIDO SOCIALISTA DE CHILE,6947
13604,RENOVACION NACIONAL,2549
13604,UNION DEMOCRATA INDEPENDIENTE,3496
13605,EVOLUCION POLITICA,186
13605,FEDERACION REGIONALISTA VERDE SOCIAL,923
13605,FRENTE AMPLIO,5037
13605,IND,136752
13605,PARTIDO ACCION HUMANISTA,291
13605,PARTIDO ALIANZA VERDE POPULAR,663
13605,PARTIDO COMUNISTA DE CHILE,4728
13605,PARTIDO DE LA GENTE,6218
13605,PARTIDO DEMOCRATA CRISTIANO,7173
13605,PARTIDO HUMANISTA,1977
13605,PARTIDO NACIONAL LIBERTARIO,3107
13605,PARTIDO POR LA DEMOCRACIA,2297
13605,PARTIDO RADICAL DE CHILE,219
13605,PARTIDO REPUBLICANO DE CHILE,5855
13605,PARTIDO SOCIAL CRISTIANO,956
13605,PARTIDO SOCIALISTA DE CHILE,6060
13605,RENOVACION NACIONAL,3287
13605,UNION DEMOCRATA INDEPENDIENTE,5777
14101,FEDERACION REGIONALISTA VERDE SOCIAL,2827
14101,FRENTE AMPLIO,18995
14101,IND,251503
14101,INDEPENDIENTES,6645
14101,PARTIDO DE LA GENTE,8444
14101,PARTIDO DEMOCRATA CRISTIANO,967
14101,PARTIDO NACIONAL LIBERTARIO,4781
14101,PARTIDO POR LA DEMOCRACIA,1396
14101,PARTIDO RADICAL DE CHILE,789
14101,PARTIDO REPUBLICANO DE CHILE,12974
14101,PARTIDO SOCIAL CRISTIANO,1705
14101,PARTIDO SOCIALISTA DE CHILE,21243
14101,RENOVACION NACIONAL,6996
14101,UNION DEMOCRATA INDEPENDIENTE,21521
14102,FEDERACION REGIONALISTA VERDE SOCIAL,166
14102,FRENTE AMPLIO,316
14102,IND,9196
14102,INDEPENDIENTES,235
14102,PARTIDO DE LA GENTE,335
14102,PARTIDO DEMOCRATA CRISTIANO,58
14102,PARTIDO NACIONAL LIBERTARIO,153
14102,PARTIDO POR LA DEMOCRACIA,75
14102,PARTIDO RADICAL DE CHILE,63
14102,PARTIDO REPUBLICANO DE CHILE,289
14102,PARTIDO SOCIAL CRISTIANO,89
14102,PARTIDO SOCIALISTA DE CHILE,894
14102,RENOVACION NACIONAL,532
14102,UNION DEMOCRATA INDEPENDIENTE,423
14103,FEDERACION REGIONALISTA VERDE SOCIAL,397
14103,FRENTE AMPLIO,438
14103,IND,28914
14103,INDEPENDIENTES,1285
14103,PARTIDO DE LA GENTE,1244
14103,PARTIDO DEMOCRATA CRISTIANO,115
14103,PARTIDO NACIONAL LIBERTARIO,582
14103,PARTIDO POR LA DEMOCRACIA,2252
14103,PARTIDO RADICAL DE CHILE,90
14103,PARTIDO REPUBLICANO DE CHILE,1033
14103,PARTIDO SOCIAL CRISTIANO,178
14103,PARTIDO SOCIALISTA DE CHILE,1528
14103,RENOVACION NACIONAL,1483
14103,UNION DEMOCRATA INDEPENDIENTE,978
14104,FEDERACION REGIONALISTA VERDE SOCIAL,552
14104,FRENTE AMPLIO,1014
14104,IND,33698
14104,INDEPENDIENTES,1424
14104,PARTIDO DE LA GENTE,1681
14104,PARTIDO DEMOCRATA CRISTIANO,133
14104,PARTIDO NACIONAL LIBERTARIO,715
14104,PARTIDO POR LA DEMOCRACIA,162
14104,PARTIDO RADICAL DE CHILE,60
14104,PARTIDO REPUBLICANO DE CHILE,1715
14104,PARTIDO SOCIAL CRISTIANO,313
14104,PARTIDO SOCIALISTA DE CHILE,2359
14104,RENOVACION NACIONAL,1637
14104,UNION DEMOCRATA INDEPENDIENTE,1760
14105,FEDERACION REGIONALISTA VERDE SOCIAL,199
14105,FRENTE AMPLIO,301
14105,IND,13230
14105,INDEPENDIENTES,729
14105,PARTIDO DE LA GENTE,688
14105,PARTIDO DEMOCRATA CRISTIANO,59
14105,PARTIDO NACIONAL LIBERTARIO,280
14105,PARTIDO POR LA DEMOCRACIA,135
14105,PARTIDO RADICAL DE CHILE,44
14105,PARTIDO REPUBLICANO DE CHILE,571
14105,PARTIDO SOCIAL CRISTIANO,109
14105,PARTIDO SOCIALISTA DE CHILE,858
14105,RENOVACION NACIONAL,616
14105,UNION DEMOCRATA INDEPENDIENTE,826
14106,FEDERACION REGIONALISTA VERDE SOCIAL,580
14106,FRENTE AMPLIO,931
14106,IND,36192
14106,INDEPENDIENTES,2403
14106,PARTIDO DE LA GENTE,1947
14106,PARTIDO DEMOCRATA CRISTIANO,212
14106,PARTIDO NACIONAL LIBERTARIO,748
14106,PARTIDO POR LA DEMOCRACIA,713
14106,PARTIDO RADICAL DE CHILE,141
14106,PARTIDO REPUBLICANO DE CHILE,1537
14106,PARTIDO SOCIAL CRISTIANO,358
14106,PARTIDO SOCIALISTA DE CHILE,2447
14106,RENOVACION NACIONAL,1030
14106,UNION DEMOCRATA INDEPENDIENTE,1212
14107,FEDERACION REGIONALISTA VERDE SOCIAL,945
14107,FRENTE AMPLIO,668
14107,IND,34272
14107,INDEPENDIENTES,1661
14107,PARTIDO DE LA GENTE,1491
14107,PARTIDO DEMOCRATA CRISTIANO,273
14107,PARTIDO NACIONAL LIBERTARIO,792
14107,PARTIDO POR LA DEMOCRACIA,239
14107,PARTIDO RADICAL DE CHILE,81
14107,PARTIDO REPUBLICANO DE CHILE,1558
14107,PARTIDO SOCIAL CRISTIANO,265
14107,PARTIDO SOCIALISTA DE CHILE,2558
14107,RENOVACION NACIONAL,1294
14107,UNION DEMOCRATA INDEPENDIENTE,2033
14108,FEDERACION REGIONALISTA VERDE SOCIAL,1158
14108,FRENTE AMPLIO,875
14108,IND,59858
14108,INDEPENDIENTES,2744
14108,PARTIDO DE LA GENTE,2935
14108,PARTIDO DEMOCRATA CRISTIANO,236
14108,PARTIDO NACIONAL LIBERTARIO,1336
14108,PARTIDO POR LA DEMOCRACIA,1884
14108,PARTIDO RADICAL DE CHILE,178
14108,PARTIDO REPUBLICANO DE CHILE,3166
14108,PARTIDO SOCIAL CRISTIANO,473
14108,PARTIDO SOCIALISTA DE CHILE,3261
14108,RENOVACION NACIONAL,1495
14108,UNION DEMOCRATA INDEPENDIENTE,3349
14201,FEDERACION REGIONALISTA VERDE SOCIAL,943
14201,FRENTE AMPLIO,1338
14201,IND,62970
14201,INDEPENDIENTES,4290
14201,PARTIDO DE LA GENTE,2693
14201,PARTIDO DEMOCRATA CRISTIANO,1398
14201,PARTIDO NACIONAL LIBERTARIO,1481
14201,PARTIDO POR LA DEMOCRACIA,555
14201,PARTIDO RADICAL DE CHILE,235
14201,PARTIDO REPUBLICANO DE CHILE,2849
14201,PARTIDO SOCIAL CRISTIANO,359
14201,PARTIDO SOCIALISTA DE CHILE,3849
14201,RENOVACION NACIONAL,3040
14201,UNION DEMOCRATA INDEPENDIENTE,2728
14202,FEDERACION REGIONALISTA VERDE SOCIAL,453
14202,FRENTE AMPLIO,510
14202,IND,26550
14202,INDEPENDIENTES,1870
14202,PARTIDO DE LA GENTE,1240
14202,PARTIDO DEMOCRATA CRISTIANO,283
14202,PARTIDO NACIONAL LIBERTARIO,602
14202,PARTIDO POR LA DEMOCRACIA,252
14202,PARTIDO RADICAL DE CHILE,47
14202,PARTIDO REPUBLICANO DE CHILE,1078
14202,PARTIDO SOCIAL CRISTIANO,231
14202,PARTIDO SOCIALISTA DE CHILE,1013
14202,RENOVACION NACIONAL,1042
14202,UNION DEMOCRATA INDEPENDIENTE,1976
14203,FEDERACION REGIONALISTA VERDE SOCIAL,287
14203,FRENTE AMPLIO,358
14203,IND,18486
14203,INDEPENDIENTES,1123
14203,PARTIDO DE LA GENTE,723
14203,PARTIDO DEMOCRATA CRISTIANO,699
14203,PARTIDO NACIONAL LIBERTARIO,427
14203,PARTIDO POR LA DEMOCRACIA,130
14203,PARTIDO RADICAL DE CHILE,37
14203,PARTIDO REPUBLICANO DE CHILE,719
14203,PARTIDO SOCIAL CRISTIANO,184
14203,PARTIDO SOCIALISTA DE CHILE,702
14203,RENOVACION NACIONAL,939
14203,UNION DEMOCRATA INDEPENDIENTE,1029
14204,FEDERACION REGIONALISTA VERDE SOCIAL,650
14204,FRENTE AMPLIO,615
14204,IND,53154
14204,INDEPENDIENTES,3746
14204,PARTIDO DE LA GENTE,1898
14204,PARTIDO DEMOCRATA CRISTIANO,6578
14204,PARTIDO NACIONAL LIBERTARIO,1786
14204,PARTIDO POR LA DEMOCRACIA,310
14204,PARTIDO RADICAL DE CHILE,101
14204,PARTIDO REPUBLICANO DE CHILE,1446
14204,PARTIDO SOCIAL CRISTIANO,266
14204,PARTIDO SOCIALISTA DE CHILE,1212
14204,RENOVACION NACIONAL,2292
14204,UNION DEMOCRATA INDEPENDIENTE,1447
15101,EVOLUCION POLITICA,1014
15101,FEDERACION REGIONALISTA VERDE SOCIAL,669
15101,IND,305450
15101,PARTIDO ACCION HUMANISTA,4856
15101,PARTIDO DE LA GENTE,14191
15101,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,2886
15101,PARTIDO DEMOCRATA CRISTIANO,17655
15101,PARTIDO HUMANISTA,4317
15101,PARTIDO LIBERAL DE CHILE,28770
15101,PARTIDO NACIONAL LIBERTARIO,9827
15101,PARTIDO POR LA DEMOCRACIA,1573
15101,PARTIDO REPUBLICANO DE CHILE,17655
15101,PARTIDO SOCIAL CRISTIANO,6877
15101,PARTIDO SOCIALISTA DE CHILE,6930
15101,POPULAR,1576
15101,RENOVACION NACIONAL,8199
15101,UNION DEMOCRATA INDEPENDIENTE,4457
15102,EVOLUCION POLITICA,3
15102,FEDERACION REGIONALISTA VERDE SOCIAL,6
15102,IND,2934
15102,PARTIDO ACCION HUMANISTA,33
15102,PARTIDO DE LA GENTE,108
15102,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,20
15102,PARTIDO DEMOCRATA CRISTIANO,498
15102,PARTIDO HUMANISTA,46
15102,PARTIDO LIBERAL DE CHILE,153
15102,PARTIDO NACIONAL LIBERTARIO,53
15102,PARTIDO POR LA DEMOCRACIA,22
15102,PARTIDO REPUBLICANO DE CHILE,182
15102,PARTIDO SOCIAL CRISTIANO,56
15102,PARTIDO SOCIALISTA DE CHILE,37
15102,POPULAR,17
15102,RENOVACION NACIONAL,56
15102,UNION DEMOCRATA INDEPENDIENTE,40
15201,EVOLUCION POLITICA,10
15201,FEDERACION REGIONALISTA VERDE SOCIAL,5
15201,IND,4270
15201,PARTIDO ACCION HUMANISTA,55
15201,PARTIDO DE LA GENTE,195
15201,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,46
15201,PARTIDO DEMOCRATA CRISTIANO,278
15201,PARTIDO HUMANISTA,105
15201,PARTIDO LIBERAL DE CHILE,160
15201,PARTIDO NACIONAL LIBERTARIO,165
15201,PARTIDO POR LA DEMOCRACIA,284
15201,PARTIDO REPUBLICANO DE CHILE,195
15201,PARTIDO SOCIAL CRISTIANO,87
15201,PARTIDO SOCIALISTA DE CHILE,59
15201,POPULAR,21
15201,RENOVACION NACIONAL,127
15201,UNION DEMOCRATA INDEPENDIENTE,108
15202,FEDERACION REGIONALISTA VERDE SOCIAL,1
15202,IND,1284
15202,PARTIDO ACCION HUMANISTA,23
15202,PARTIDO DE LA GENTE,69
15202,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,13
15202,PARTIDO DEMOCRATA CRISTIANO,127
15202,PARTIDO HUMANISTA,50
15202,PARTIDO LIBERAL DE CHILE,44
15202,PARTIDO NACIONAL LIBERTARIO,43
15202,PARTIDO POR LA DEMOCRACIA,21
15202,PARTIDO REPUBLICANO DE CHILE,51
15202,PARTIDO SOCIAL CRISTIANO,34
15202,PARTIDO SOCIALISTA DE CHILE,21
15202,POPULAR,11
15202,RENOVACION NACIONAL,39
15202,UNION DEMOCRATA INDEPENDIENTE,22
16101,FEDERACION REGIONALISTA VERDE SOCIAL,1728
16101,FRENTE AMPLIO,7497
16101,IGUALDAD,6907
16101,IND,287438
16101,MOVIMIENTO AMARILLOS POR CHILE,2830
16101,PARTIDO ALIANZA VERDE POPULAR,2037
16101,PARTIDO DE LA GENTE,11033
16101,PARTIDO DEMOCRATA CRISTIANO,5297
16101,PARTIDO DEMOCRATAS CHILE,3390
16101,PARTIDO ECOLOGISTA VERDE,3475
16101,PARTIDO LIBERAL DE CHILE,1044
16101,PARTIDO NACIONAL LIBERTARIO,6026
16101,PARTIDO POR LA DEMOCRACIA,1503
16101,PARTIDO RADICAL DE CHILE,5659
16101,PARTIDO REPUBLICANO DE CHILE,12717
16101,PARTIDO SOCIAL CRISTIANO,11467
16101,PARTIDO SOCIALISTA DE CHILE,6180
16101,RENOVACION NACIONAL,11641
16101,UNION DEMOCRATA INDEPENDIENTE,18235
16102,FEDERACION REGIONALISTA VERDE SOCIAL,265
16102,FRENTE AMPLIO,294
16102,IGUALDAD,665
16102,IND,38130
16102,MOVIMIENTO AMARILLOS POR CHILE,376
16102,PARTIDO ALIANZA VERDE POPULAR,240
16102,PARTIDO DE LA GENTE,1018
16102,PARTIDO DEMOCRATA CRISTIANO,2314
16102,PARTIDO DEMOCRATAS CHILE,2290
16102,PARTIDO ECOLOGISTA VERDE,510
16102,PARTIDO LIBERAL DE CHILE,118
16102,PARTIDO NACIONAL LIBERTARIO,558
16102,PARTIDO POR LA DEMOCRACIA,184
16102,PARTIDO RADICAL DE CHILE,274
16102,PARTIDO REPUBLICANO DE CHILE,862
16102,PARTIDO SOCIAL CRISTIANO,1146
16102,PARTIDO SOCIALISTA DE CHILE,896
16102,RENOVACION NACIONAL,2319
16102,UNION DEMOCRATA INDEPENDIENTE,1061
16103,FEDERACION REGIONALISTA VERDE SOCIAL,382
16103,FRENTE AMPLIO,811
16103,IGUALDAD,1033
16103,IND,46334
16103,MOVIMIENTO AMARILLOS POR CHILE,454
16103,PARTIDO ALIANZA VERDE POPULAR,299
16103,PARTIDO DE LA GENTE,1980
16103,PARTIDO DEMOCRATA CRISTIANO,1450
16103,PARTIDO DEMOCRATAS CHILE,613
16103,PARTIDO ECOLOGISTA VERDE,1854
16103,PARTIDO LIBERAL DE CHILE,132
16103,PARTIDO NACIONAL LIBERTARIO,906
16103,PARTIDO POR LA DEMOCRACIA,218
16103,PARTIDO RADICAL DE CHILE,615
16103,PARTIDO REPUBLICANO DE CHILE,1559
16103,PARTIDO SOCIAL CRISTIANO,1797
16103,PARTIDO SOCIALISTA DE CHILE,906
16103,RENOVACION NACIONAL,1779
16103,UNION DEMOCRATA INDEPENDIENTE,2121
16104,FEDERACION REGIONALISTA VERDE SOCIAL,250
16104,FRENTE AMPLIO,108
16104,IGUALDAD,439
16104,IND,22374
16104,MOVIMIENTO AMARILLOS POR CHILE,209
16104,PARTIDO ALIANZA VERDE POPULAR,92
16104,PARTIDO DE LA GENTE,469
16104,PARTIDO DEMOCRATA CRISTIANO,2148
16104,PARTIDO DEMOCRATAS CHILE,175
16104,PARTIDO ECOLOGISTA VERDE,258
16104,PARTIDO LIBERAL DE CHILE,50
16104,PARTIDO NACIONAL LIBERTARIO,265
16104,PARTIDO POR LA DEMOCRACIA,45
16104,PARTIDO RADICAL DE CHILE,102
16104,PARTIDO REPUBLICANO DE CHILE,353
16104,PARTIDO SOCIAL CRISTIANO,449
16104,PARTIDO SOCIALISTA DE CHILE,486
16104,RENOVACION NACIONAL,1071
16104,UNION DEMOCRATA INDEPENDIENTE,2423
16105,FEDERACION REGIONALISTA VERDE SOCIAL,95
16105,FRENTE AMPLIO,92
16105,IGUALDAD,240
16105,IND,15266
16105,MOVIMIENTO AMARILLOS POR CHILE,171
16105,PARTIDO ALIANZA VERDE POPULAR,87
16105,PARTIDO DE LA GENTE,360
16105,PARTIDO DEMOCRATA CRISTIANO,1948
16105,PARTIDO DEMOCRATAS CHILE,608
16105,PARTIDO ECOLOGISTA VERDE,187
16105,PARTIDO LIBERAL DE CHILE,37
16105,PARTIDO NACIONAL LIBERTARIO,186
16105,PARTIDO POR LA DEMOCRACIA,40
16105,PARTIDO RADICAL DE CHILE,83
16105,PARTIDO REPUBLICANO DE CHILE,387
16105,PARTIDO SOCIAL CRISTIANO,381
16105,PARTIDO SOCIALISTA DE CHILE,348
16105,RENOVACION NACIONAL,239
16105,UNION DEMOCRATA INDEPENDIENTE,673
16106,FEDERACION REGIONALISTA VERDE SOCIAL,181
16106,FRENTE AMPLIO,258
16106,IGUALDAD,437
16106,IND,22716
16106,MOVIMIENTO AMARILLOS POR CHILE,232
16106,PARTIDO ALIANZA VERDE POPULAR,153
16106,PARTIDO DE LA GENTE,643
16106,PARTIDO DEMOCRATA CRISTIANO,595
16106,PARTIDO DEMOCRATAS CHILE,221
16106,PARTIDO ECOLOGISTA VERDE,306
16106,PARTIDO LIBERAL DE CHILE,54
16106,PARTIDO NACIONAL LIBERTARIO,479
16106,PARTIDO POR LA DEMOCRACIA,61
16106,PARTIDO RADICAL DE CHILE,244
16106,PARTIDO REPUBLICANO DE CHILE,911
16106,PARTIDO SOCIAL CRISTIANO,873
16106,PARTIDO SOCIALISTA DE CHILE,315
16106,RENOVACION NACIONAL,1924
16106,UNION DEMOCRATA INDEPENDIENTE,1292
16107,FEDERACION REGIONALISTA VERDE SOCIAL,179
16107,FRENTE AMPLIO,295
16107,IGUALDAD,550
16107,IND,31890
16107,MOVIMIENTO AMARILLOS POR CHILE,311
16107,PARTIDO ALIANZA VERDE POPULAR,214
16107,PARTIDO DE LA GENTE,1124
16107,PARTIDO DEMOCRATA CRISTIANO,1713
16107,PARTIDO DEMOCRATAS CHILE,1684
16107,PARTIDO ECOLOGISTA VERDE,461
16107,PARTIDO LIBERAL DE CHILE,113
16107,PARTIDO NACIONAL LIBERTARIO,651
16107,PARTIDO POR LA DEMOCRACIA,162
16107,PARTIDO RADICAL DE CHILE,126
16107,PARTIDO REPUBLICANO DE CHILE,1099
16107,PARTIDO SOCIAL CRISTIANO,1230
16107,PARTIDO SOCIALISTA DE CHILE,672
16107,RENOVACION NACIONAL,1342
16107,UNION DEMOCRATA INDEPENDIENTE,670
16108,FEDERACION REGIONALISTA VERDE SOCIAL,3195
16108,FRENTE AMPLIO,209
16108,IGUALDAD,558
16108,IND,28686
16108,MOVIMIENTO AMARILLOS POR CHILE,301
16108,PARTIDO ALIANZA VERDE POPULAR,131
16108,PARTIDO DE LA GENTE,606
16108,PARTIDO DEMOCRATA CRISTIANO,1136
16108,PARTIDO DEMOCRATAS CHILE,249
16108,PARTIDO ECOLOGISTA VERDE,302
16108,PARTIDO LIBERAL DE CHILE,45
16108,PARTIDO NACIONAL LIBERTARIO,351
16108,PARTIDO POR LA DEMOCRACIA,61
16108,PARTIDO RADICAL DE CHILE,194
16108,PARTIDO REPUBLICANO DE CHILE,621
16108,PARTIDO SOCIAL CRISTIANO,785
16108,PARTIDO SOCIALISTA DE CHILE,536
16108,RENOVACION NACIONAL,616
16108,UNION DEMOCRATA INDEPENDIENTE,2098
16109,FEDERACION REGIONALISTA VERDE SOCIAL,118
16109,FRENTE AMPLIO,123
16109,IGUALDAD,406
16109,IND,31280
16109,MOVIMIENTO AMARILLOS POR CHILE,203
16109,PARTIDO ALIANZA VERDE POPULAR,102
16109,PARTIDO DE LA GENTE,682
16109,PARTIDO DEMOCRATA CRISTIANO,7900
16109,PARTIDO DEMOCRATAS CHILE,484
16109,PARTIDO ECOLOGISTA VERDE,291
16109,PARTIDO LIBERAL DE CHILE,51
16109,PARTIDO NACIONAL LIBERTARIO,486
16109,PARTIDO POR LA DEMOCRACIA,48
16109,PARTIDO RADICAL DE CHILE,227
16109,PARTIDO REPUBLICANO DE CHILE,437
16109,PARTIDO SOCIAL CRISTIANO,479
16109,PARTIDO SOCIALISTA DE CHILE,574
16109,RENOVACION NACIONAL,255
16109,UNION DEMOCRATA INDEPENDIENTE,605
16201,FEDERACION REGIONALISTA VERDE SOCIAL,109
16201,FRENTE AMPLIO,137
16201,IGUALDAD,263
16201,IND,19176
16201,MOVIMIENTO AMARILLOS POR CHILE,266
16201,PARTIDO ALIANZA VERDE POPULAR,98
16201,PARTIDO DE LA GENTE,459
16201,PARTIDO DEMOCRATA CRISTIANO,1849
16201,PARTIDO DEMOCRATAS CHILE,1185
16201,PARTIDO ECOLOGISTA VERDE,284
16201,PARTIDO LIBERAL DE CHILE,53
16201,PARTIDO NACIONAL LIBERTARIO,218
16201,PARTIDO POR LA DEMOCRACIA,78
16201,PARTIDO RADICAL DE CHILE,132
16201,PARTIDO REPUBLICANO DE CHILE,305
16201,PARTIDO SOCIAL CRISTIANO,365
16201,PARTIDO SOCIALISTA DE CHILE,214
16201,RENOVACION NACIONAL,507
16201,UNION DEMOCRATA INDEPENDIENTE,1076
16202,FEDERACION REGIONALISTA VERDE SOCIAL,56
16202,FRENTE AMPLIO,140
16202,IGUALDAD,254
16202,IND,10446
16202,MOVIMIENTO AMARILLOS POR CHILE,546
16202,PARTIDO ALIANZA VERDE POPULAR,50
16202,PARTIDO DE LA GENTE,196
16202,PARTIDO DEMOCRATA CRISTIANO,1014
16202,PARTIDO DEMOCRATAS CHILE,377
16202,PARTIDO ECOLOGISTA VERDE,137
16202,PARTIDO LIBERAL DE CHILE,19
16202,PARTIDO NACIONAL LIBERTARIO,113
16202,PARTIDO POR LA DEMOCRACIA,24
16202,PARTIDO RADICAL DE CHILE,97
16202,PARTIDO REPUBLICANO DE CHILE,179
16202,PARTIDO SOCIAL CRISTIANO,152
16202,PARTIDO SOCIALISTA DE CHILE,364
16202,RENOVACION NACIONAL,275
16202,UNION DEMOCRATA INDEPENDIENTE,382
16203,FEDERACION REGIONALISTA VERDE SOCIAL,253
16203,FRENTE AMPLIO,322
16203,IGUALDAD,363
16203,IND,27378
16203,MOVIMIENTO AMARILLOS POR CHILE,242
16203,PARTIDO ALIANZA VERDE POPULAR,137
16203,PARTIDO DE LA GENTE,773
