CUT,cod_candidato,nombre_candidato,partido,pacto,votos
5601,66007056,TANIA MADRIAGA FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",287.0
5601,66007057,CARLOS MUÑOZ LECERF,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",183.0
5601,66007058,LUCIA ORTIZ LEON,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",364.0
5601,66007059,CLAUDIO VALLE FIGUEROA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",122.0
5601,66007060,TOMAS LAGOMARSINO GUZMAN,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,766.0
5601,66007061,JORGE BRITO HASBUN,FRENTE AMPLIO,UNIDAD POR CHILE,1380.0
5601,66007062,JAIME BASSA MERCADO,FRENTE AMPLIO,UNIDAD POR CHILE,4774.0
5601,66007063,LUIS CUELLO PEÑA Y LILLO,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,4258.0
5601,66007064,ROY CRICHTON ORELLANA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,7504.0
5601,66007065,FELIPE ALFREDO RIOS CUEVAS,PARTIDO LIBERAL DE CHILE,UNIDAD POR CHILE,458.0
5601,66007066,MANUEL MURILLO CALDERON,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,376.0
5601,66007067,TOMAS DE REMENTERIA VENEGAS,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,1145.0
5601,66007068,ARTURO BARRIOS OTEIZA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,715.0
5601,66007069,ANTONIO ALEJANDRO PAEZ AGUILAR,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,397.0
5601,66007070,ALEJANDRA VALDERRAMA ZUÑIGA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,311.0
5601,66007071,ROMINA FERNANDA IBAÑEZ SAN MARTIN,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,341.0
5601,66007072,CRISTIAN EDUARDO CUEVAS ZAMBRANO,POPULAR,POPULAR,298.0
5601,66007073,CONSTANZA LORETO AHUMADA FUENTES,POPULAR,POPULAR,158.0
5601,66007074,MONSERRAT MICHEL ESPAÑA VALDIVIA,POPULAR,POPULAR,130.0
5601,66007075,AMARO ENRIQUE RAMIREZ GARCIA,POPULAR,POPULAR,151.0
5601,66007076,RODRIGO ANDRES WITTWER SALINAS,POPULAR,POPULAR,139.0
5601,66007077,MATIAS GAZMURI KRUBERG,POPULAR,POPULAR,100.0
5601,66007078,FRANCISCO-JESUS PEÑALOZA AGUILERA,POPULAR,POPULAR,42.0
5601,66007079,VALENTINA RAYEN NUÑEZ GODOY,POPULAR,POPULAR,73.0
5601,66007080,MARIELA DEL CARMEN HIDALGO DIAZ,POPULAR,POPULAR,56.0
5601,66007081,JUAN MARCELO VALENZUELA HENRIQUEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,2978.0
5601,66007082,NICOLAS EDUARDO FARFAN VEGA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,890.0
5601,66007083,VANESSA FERRER RADOVICH,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,1107.0
5601,66007084,GUILLERMO ESCOBAR ARRIAGADA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,687.0
5601,66007085,VERONICA ROJAS ARENAS,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,652.0
5601,66007086,CAROLL SALOME MEYER MEYER,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,330.0
5601,66007087,NATALIA VANESSA NAVARRO ALDAY,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,543.0
5601,66007088,ANDRES CELIS MONTT,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,2044.0
5601,66007089,SAMIRA CHAHUAN AKLE,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,532.0
5601,66007090,LEOPOLDO MORENO CONTARDO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,387.0
5601,66007091,CARLOS MONDACA MATZNER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,2920.0
5601,66007092,JORGE GARCES ROJAS,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,306.0
5601,66007093,MARLEN OLIVARI MAYER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,1209.0
5601,66007094,JORGE CASTRO MUÑOZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,193.0
5601,66007095,MACARENA URENDA SALAMANCA,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,317.0
5601,66007096,HOTUITI TEAO DRAGO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,3744.0
5601,66007097,LUIS FERNANDO SANCHEZ OSSA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,2198.0
5601,66007098,RAFAEL GONZALEZ CAMUS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,789.0
5601,66007099,ANGELA CARRASCO JOFRE,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,935.0
5601,66007100,SEBASTIAN ZAMORA SOTO,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,1964.0
5601,66007101,JAIME MORALES OTAROLA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,453.0
5601,66007102,PEDRO SCHWEDELBACH PUGA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,1334.0
5601,66007103,ALEJANDRA CARRASCO PEREZ,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,720.0
5601,66007104,BARBARA VERA SEPULVEDA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,399.0
5601,66007105,JUAN ALBERTO SEPULVEDA QUEZADA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,110.0
5602,66007051,JORGE SHARP FAJARDO,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",496.0
5602,66007052,RENE LUES ESCOBAR,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",30.0
5602,66007053,PRISCILA FLEMING ARANGUIZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",63.0
5602,66007054,ANGELA CABEZON CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",59.0
5602,66007055,RODRIGO RUIZ ENCINA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",39.0
5602,66007056,TANIA MADRIAGA FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",76.0
5602,66007057,CARLOS MUÑOZ LECERF,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",41.0
5602,66007058,LUCIA ORTIZ LEON,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",33.0
5602,66007059,CLAUDIO VALLE FIGUEROA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",30.0
5602,66007060,TOMAS LAGOMARSINO GUZMAN,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,214.0
5602,66007061,JORGE BRITO HASBUN,FRENTE AMPLIO,UNIDAD POR CHILE,329.0
5602,66007062,JAIME BASSA MERCADO,FRENTE AMPLIO,UNIDAD POR CHILE,1061.0
5602,66007063,LUIS CUELLO PEÑA Y LILLO,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,691.0
5602,66007064,ROY CRICHTON ORELLANA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,586.0
5602,66007065,FELIPE ALFREDO RIOS CUEVAS,PARTIDO LIBERAL DE CHILE,UNIDAD POR CHILE,95.0
5602,66007066,MANUEL MURILLO CALDERON,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,70.0
5602,66007067,TOMAS DE REMENTERIA VENEGAS,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,286.0
5602,66007068,ARTURO BARRIOS OTEIZA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,274.0
5602,66007069,ANTONIO ALEJANDRO PAEZ AGUILAR,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,55.0
5602,66007070,ALEJANDRA VALDERRAMA ZUÑIGA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,61.0
5602,66007071,ROMINA FERNANDA IBAÑEZ SAN MARTIN,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,47.0
5602,66007072,CRISTIAN EDUARDO CUEVAS ZAMBRANO,POPULAR,POPULAR,57.0
5602,66007073,CONSTANZA LORETO AHUMADA FUENTES,POPULAR,POPULAR,28.0
5602,66007074,MONSERRAT MICHEL ESPAÑA VALDIVIA,POPULAR,POPULAR,23.0
5602,66007075,AMARO ENRIQUE RAMIREZ GARCIA,POPULAR,POPULAR,22.0
5602,66007076,RODRIGO ANDRES WITTWER SALINAS,POPULAR,POPULAR,27.0
5602,66007077,MATIAS GAZMURI KRUBERG,POPULAR,POPULAR,9.0
5602,66007078,FRANCISCO-JESUS PEÑALOZA AGUILERA,POPULAR,POPULAR,11.0
5602,66007079,VALENTINA RAYEN NUÑEZ GODOY,POPULAR,POPULAR,23.0
5602,66007080,MARIELA DEL CARMEN HIDALGO DIAZ,POPULAR,POPULAR,8.0
5602,66007081,JUAN MARCELO VALENZUELA HENRIQUEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,438.0
5602,66007082,NICOLAS EDUARDO FARFAN VEGA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,163.0
5602,66007083,VANESSA FERRER RADOVICH,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,205.0
5602,66007084,GUILLERMO ESCOBAR ARRIAGADA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,113.0
5602,66007085,VERONICA ROJAS ARENAS,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,107.0
5602,66007086,CAROLL SALOME MEYER MEYER,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,58.0
5602,66007087,NATALIA VANESSA NAVARRO ALDAY,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,103.0
5602,66007088,ANDRES CELIS MONTT,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,869.0
5602,66007089,SAMIRA CHAHUAN AKLE,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,512.0
5602,66007090,LEOPOLDO MORENO CONTARDO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,69.0
5602,66007091,CARLOS MONDACA MATZNER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,127.0
5602,66007092,JORGE GARCES ROJAS,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,92.0
5602,66007093,MARLEN OLIVARI MAYER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,255.0
5602,66007094,JORGE CASTRO MUÑOZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,57.0
5602,66007095,MACARENA URENDA SALAMANCA,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,130.0
5602,66007096,HOTUITI TEAO DRAGO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1005.0
5602,66007097,LUIS FERNANDO SANCHEZ OSSA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,1094.0
5602,66007098,RAFAEL GONZALEZ CAMUS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,277.0
5602,66007099,ANGELA CARRASCO JOFRE,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,397.0
5602,66007100,SEBASTIAN ZAMORA SOTO,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,634.0
5602,66007101,JAIME MORALES OTAROLA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,157.0
5602,66007102,PEDRO SCHWEDELBACH PUGA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,793.0
5602,66007103,ALEJANDRA CARRASCO PEREZ,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,291.0
5602,66007104,BARBARA VERA SEPULVEDA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,45.0
5602,66007105,JUAN ALBERTO SEPULVEDA QUEZADA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,47.0
5603,66007051,JORGE SHARP FAJARDO,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",569.0
5603,66007052,RENE LUES ESCOBAR,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",45.0
5603,66007053,PRISCILA FLEMING ARANGUIZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",54.0
5603,66007054,ANGELA CABEZON CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",76.0
5603,66007055,RODRIGO RUIZ ENCINA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",43.0
5603,66007056,TANIA MADRIAGA FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",59.0
5603,66007057,CARLOS MUÑOZ LECERF,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",59.0
5603,66007058,LUCIA ORTIZ LEON,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",51.0
5603,66007059,CLAUDIO VALLE FIGUEROA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",30.0
5603,66007060,TOMAS LAGOMARSINO GUZMAN,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,397.0
5603,66007061,JORGE BRITO HASBUN,FRENTE AMPLIO,UNIDAD POR CHILE,298.0
5603,66007062,JAIME BASSA MERCADO,FRENTE AMPLIO,UNIDAD POR CHILE,866.0
5603,66007063,LUIS CUELLO PEÑA Y LILLO,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,948.0
5603,66007064,ROY CRICHTON ORELLANA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,1113.0
5603,66007065,FELIPE ALFREDO RIOS CUEVAS,PARTIDO LIBERAL DE CHILE,UNIDAD POR CHILE,175.0
5603,66007066,MANUEL MURILLO CALDERON,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,413.0
5603,66007067,TOMAS DE REMENTERIA VENEGAS,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,313.0
5603,66007068,ARTURO BARRIOS OTEIZA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,131.0
5603,66007069,ANTONIO ALEJANDRO PAEZ AGUILAR,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,115.0
5603,66007070,ALEJANDRA VALDERRAMA ZUÑIGA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,81.0
5603,66007071,ROMINA FERNANDA IBAÑEZ SAN MARTIN,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,87.0
5603,66007072,CRISTIAN EDUARDO CUEVAS ZAMBRANO,POPULAR,POPULAR,123.0
5603,66007073,CONSTANZA LORETO AHUMADA FUENTES,POPULAR,POPULAR,44.0
5603,66007074,MONSERRAT MICHEL ESPAÑA VALDIVIA,POPULAR,POPULAR,40.0
5603,66007075,AMARO ENRIQUE RAMIREZ GARCIA,POPULAR,POPULAR,42.0
5603,66007076,RODRIGO ANDRES WITTWER SALINAS,POPULAR,POPULAR,40.0
5603,66007077,MATIAS GAZMURI KRUBERG,POPULAR,POPULAR,29.0
5603,66007078,FRANCISCO-JESUS PEÑALOZA AGUILERA,POPULAR,POPULAR,14.0
5603,66007079,VALENTINA RAYEN NUÑEZ GODOY,POPULAR,POPULAR,31.0
5603,66007080,MARIELA DEL CARMEN HIDALGO DIAZ,POPULAR,POPULAR,9.0
5603,66007081,JUAN MARCELO VALENZUELA HENRIQUEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,783.0
5603,66007082,NICOLAS EDUARDO FARFAN VEGA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,264.0
5603,66007083,VANESSA FERRER RADOVICH,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,319.0
5603,66007084,GUILLERMO ESCOBAR ARRIAGADA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,201.0
5603,66007085,VERONICA ROJAS ARENAS,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,208.0
5603,66007086,CAROLL SALOME MEYER MEYER,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,82.0
5603,66007087,NATALIA VANESSA NAVARRO ALDAY,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,148.0
5603,66007088,ANDRES CELIS MONTT,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,684.0
5603,66007089,SAMIRA CHAHUAN AKLE,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,170.0
5603,66007090,LEOPOLDO MORENO CONTARDO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,119.0
5603,66007091,CARLOS MONDACA MATZNER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,433.0
5603,66007092,JORGE GARCES ROJAS,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,91.0
5603,66007093,MARLEN OLIVARI MAYER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,361.0
5603,66007094,JORGE CASTRO MUÑOZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,68.0
5603,66007095,MACARENA URENDA SALAMANCA,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,55.0
5603,66007096,HOTUITI TEAO DRAGO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1940.0
5603,66007097,LUIS FERNANDO SANCHEZ OSSA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,748.0
5603,66007098,RAFAEL GONZALEZ CAMUS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,243.0
5603,66007099,ANGELA CARRASCO JOFRE,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,276.0
5603,66007100,SEBASTIAN ZAMORA SOTO,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,537.0
5603,66007101,JAIME MORALES OTAROLA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,173.0
5603,66007102,PEDRO SCHWEDELBACH PUGA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,484.0
5603,66007103,ALEJANDRA CARRASCO PEREZ,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,242.0
5603,66007104,BARBARA VERA SEPULVEDA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,92.0
5603,66007105,JUAN ALBERTO SEPULVEDA QUEZADA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,25.0
5604,66007051,JORGE SHARP FAJARDO,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",561.0
5604,66007052,RENE LUES ESCOBAR,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",28.0
5604,66007053,PRISCILA FLEMING ARANGUIZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",67.0
5604,66007054,ANGELA CABEZON CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",59.0
5604,66007055,RODRIGO RUIZ ENCINA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",38.0
5604,66007056,TANIA MADRIAGA FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",91.0
5604,66007057,CARLOS MUÑOZ LECERF,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",48.0
5604,66007058,LUCIA ORTIZ LEON,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",28.0
5604,66007059,CLAUDIO VALLE FIGUEROA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",41.0
5604,66007060,TOMAS LAGOMARSINO GUZMAN,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,345.0
5604,66007061,JORGE BRITO HASBUN,FRENTE AMPLIO,UNIDAD POR CHILE,264.0
5604,66007062,JAIME BASSA MERCADO,FRENTE AMPLIO,UNIDAD POR CHILE,1316.0
5604,66007063,LUIS CUELLO PEÑA Y LILLO,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,1075.0
5604,66007064,ROY CRICHTON ORELLANA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,396.0
5604,66007065,FELIPE ALFREDO RIOS CUEVAS,PARTIDO LIBERAL DE CHILE,UNIDAD POR CHILE,129.0
5604,66007066,MANUEL MURILLO CALDERON,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,79.0
5604,66007067,TOMAS DE REMENTERIA VENEGAS,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,467.0
5604,66007068,ARTURO BARRIOS OTEIZA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,155.0
5604,66007069,ANTONIO ALEJANDRO PAEZ AGUILAR,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,115.0
5604,66007070,ALEJANDRA VALDERRAMA ZUÑIGA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,64.0
5604,66007071,ROMINA FERNANDA IBAÑEZ SAN MARTIN,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,56.0
5604,66007072,CRISTIAN EDUARDO CUEVAS ZAMBRANO,POPULAR,POPULAR,59.0
5604,66007073,CONSTANZA LORETO AHUMADA FUENTES,POPULAR,POPULAR,31.0
5604,66007074,MONSERRAT MICHEL ESPAÑA VALDIVIA,POPULAR,POPULAR,25.0
5604,66007075,AMARO ENRIQUE RAMIREZ GARCIA,POPULAR,POPULAR,21.0
5604,66007076,RODRIGO ANDRES WITTWER SALINAS,POPULAR,POPULAR,24.0
5604,66007077,MATIAS GAZMURI KRUBERG,POPULAR,POPULAR,26.0
5604,66007078,FRANCISCO-JESUS PEÑALOZA AGUILERA,POPULAR,POPULAR,11.0
5604,66007079,VALENTINA RAYEN NUÑEZ GODOY,POPULAR,POPULAR,19.0
5604,66007080,MARIELA DEL CARMEN HIDALGO DIAZ,POPULAR,POPULAR,17.0
5604,66007081,JUAN MARCELO VALENZUELA HENRIQUEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,517.0
5604,66007082,NICOLAS EDUARDO FARFAN VEGA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,150.0
5604,66007083,VANESSA FERRER RADOVICH,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,221.0
5604,66007084,GUILLERMO ESCOBAR ARRIAGADA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,140.0
5604,66007085,VERONICA ROJAS ARENAS,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,130.0
5604,66007086,CAROLL SALOME MEYER MEYER,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,63.0
5604,66007087,NATALIA VANESSA NAVARRO ALDAY,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,133.0
5604,66007088,ANDRES CELIS MONTT,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,583.0
5604,66007089,SAMIRA CHAHUAN AKLE,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,203.0
5604,66007090,LEOPOLDO MORENO CONTARDO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,91.0
5604,66007091,CARLOS MONDACA MATZNER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,169.0
5604,66007092,JORGE GARCES ROJAS,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,96.0
5604,66007093,MARLEN OLIVARI MAYER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,269.0
5604,66007094,JORGE CASTRO MUÑOZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,49.0
5604,66007095,MACARENA URENDA SALAMANCA,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,54.0
5604,66007096,HOTUITI TEAO DRAGO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1241.0
5604,66007097,LUIS FERNANDO SANCHEZ OSSA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,684.0
5604,66007098,RAFAEL GONZALEZ CAMUS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,250.0
5604,66007099,ANGELA CARRASCO JOFRE,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,351.0
5604,66007100,SEBASTIAN ZAMORA SOTO,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,581.0
5604,66007101,JAIME MORALES OTAROLA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,178.0
5604,66007102,PEDRO SCHWEDELBACH PUGA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,830.0
5604,66007103,ALEJANDRA CARRASCO PEREZ,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,271.0
5604,66007104,BARBARA VERA SEPULVEDA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,83.0
5604,66007105,JUAN ALBERTO SEPULVEDA QUEZADA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,49.0
5605,66007051,JORGE SHARP FAJARDO,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",509.0
5605,66007052,RENE LUES ESCOBAR,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",84.0
5605,66007053,PRISCILA FLEMING ARANGUIZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",60.0
5605,66007054,ANGELA CABEZON CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",59.0
