step,cut_edges,max_dev_pct,is_valid
755,259,9.579,True
756,264,7.908,True
757,268,7.446,True
758,267,7.446,True
759,259,7.446,True
760,260,8.044,True
761,244,8.044,True
762,248,8.044,True
763,248,8.044,True
764,260,8.044,True
765,259,8.679,True
766,259,8.679,True
767,266,8.679,True
768,287,8.679,True
769,286,8.679,True
770,288,8.679,True
771,286,8.679,True
772,276,8.679,True
773,273,8.679,True
774,252,8.997,True
775,261,8.997,True
776,257,8.997,True
777,258,8.207,True
778,252,8.035,True
779,250,7.477,True
780,251,7.477,True
781,246,7.477,True
782,263,7.477,True
783,249,7.477,True
784,270,7.477,True
785,254,7.477,True
786,229,8.083,True
787,254,8.864,True
788,224,8.083,True
789,225,8.083,True
790,238,8.083,True
791,230,9.045,True
792,234,9.045,True
793,232,9.045,True
794,240,9.045,True
795,235,9.045,True
796,242,9.285,True
797,277,9.285,True
798,277,9.285,True
799,277,9.285,True
800,276,9.285,True
801,268,8.413,True
802,275,8.413,True
803,265,9.923,True
804,257,9.923,True
805,262,8.413,True
806,273,8.413,True
807,267,8.831,True
808,277,8.831,True
809,283,8.413,True
810,285,9.583,True
811,288,9.583,True
812,294,8.413,True
813,286,8.413,True
814,284,8.413,True
815,251,7.27,True
816,250,7.27,True
817,243,8.32,True
818,264,9.951,True
819,266,9.951,True
820,264,7.021,True
821,251,8.008,True
822,250,9.312,True
823,241,9.312,True
824,233,9.312,True
825,240,9.589,True
826,237,8.008,True
827,232,9.521,True
828,221,9.521,True
829,228,9.521,True
830,224,9.802,True
831,221,9.521,True
832,227,9.421,True
833,237,9.079,True
834,242,8.461,True
835,250,7.768,True
836,262,7.52,True
837,266,8.79,True
838,267,8.79,True
839,260,8.79,True
840,256,8.396,True
841,256,8.396,True
842,259,8.396,True
843,263,8.396,True
844,269,8.396,True
845,269,8.396,True
846,262,9.321,True
847,267,8.13,True
848,269,8.13,True
849,267,9.397,True
850,274,9.453,True
851,265,8.706,True
852,261,9.653,True
853,288,9.653,True
854,259,9.653,True
855,272,9.431,True
856,261,7.856,True
857,254,9.025,True
858,250,9.025,True
859,255,9.025,True
860,255,9.873,True
861,254,9.873,True
862,242,9.873,True
863,254,9.694,True
864,250,9.694,True
865,250,9.694,True
866,256,9.694,True
867,244,9.694,True
868,233,9.503,True
869,239,9.386,True
870,246,9.386,True
871,246,9.386,True
872,264,9.475,True
873,258,9.475,True
874,244,9.386,True
875,254,9.386,True
876,253,9.386,True
877,263,9.386,True
878,254,9.386,True
879,266,9.386,True
880,260,9.386,True
881,258,9.386,True
882,262,9.386,True
883,264,9.386,True
884,265,9.357,True
885,265,9.357,True
886,265,9.357,True
887,263,7.714,True
888,253,9.798,True
889,261,9.798,True
890,248,9.798,True
891,259,9.798,True
892,256,9.798,True
893,256,9.434,True
894,241,9.434,True
895,244,9.434,True
896,241,9.434,True
897,249,9.434,True
898,255,9.434,True
899,270,9.434,True
900,251,9.434,True
901,256,9.434,True
902,252,9.434,True
903,256,7.79,True
904,253,7.79,True
905,241,8.188,True
906,248,8.188,True
907,246,7.739,True
908,240,9.26,True
909,261,9.515,True
910,259,9.515,True
911,269,9.515,True
912,271,9.515,True
913,255,9.26,True
914,255,9.985,True
915,261,9.985,True
916,263,9.985,True
917,257,9.26,True
918,263,9.26,True
919,264,9.26,True
920,266,9.26,True
921,268,9.26,True
922,269,9.26,True
923,270,9.26,True
924,270,9.26,True
925,269,9.26,True
926,288,9.26,True
927,303,9.26,True
928,303,9.26,True
929,298,6.688,True
930,292,6.196,True
931,288,7.543,True
932,288,7.822,True
933,288,7.822,True
934,282,7.543,True
935,285,7.363,True
936,283,9.709,True
937,277,8.954,True
938,291,8.954,True
939,301,8.954,True
940,310,8.954,True
941,307,8.954,True
942,295,9.577,True
943,305,8.602,True
944,298,9.773,True
945,297,9.773,True
946,282,9.773,True
947,291,9.773,True
948,290,7.529,True
949,270,7.363,True
950,272,7.341,True
951,257,6.537,True
952,262,9.368,True
953,261,9.368,True
954,260,9.948,True
955,247,9.948,True
956,258,9.948,True
957,265,9.948,True
958,261,9.948,True
959,262,9.948,True
960,260,9.948,True
961,239,9.948,True
962,242,9.948,True
963,248,9.948,True
964,255,9.948,True
965,255,9.948,True
966,244,9.948,True
967,230,9.948,True
968,234,9.941,True
969,220,9.941,True
970,215,9.941,True
971,225,8.063,True
972,231,8.063,True
973,232,8.063,True
974,243,8.063,True
975,239,7.611,True
976,264,8.917,True
977,263,8.917,True
978,255,8.917,True
979,276,8.917,True
980,290,9.123,True
981,271,9.123,True
982,266,9.123,True
983,272,9.123,True
984,272,9.123,True
985,276,8.687,True
986,275,8.687,True
987,272,8.163,True
988,265,7.886,True
989,275,7.886,True
990,287,9.119,True
991,282,9.119,True
992,289,6.076,True
993,288,7.17,True
994,290,7.17,True
995,284,9.977,True
996,271,9.977,True
997,273,9.977,True
998,266,8.044,True
999,266,9.085,True
1000,261,9.085,True
1001,261,9.085,True
1002,271,9.085,True
1003,273,9.085,True
1004,274,7.519,True
1005,276,7.519,True
1006,272,7.519,True
1007,278,7.519,True
1008,278,7.519,True
1009,286,7.715,True
1010,286,7.715,True
1011,296,9.138,True
1012,287,9.138,True
1013,280,9.138,True
1014,281,9.138,True
1015,290,9.138,True
1016,292,9.138,True
1017,280,7.715,True
1018,275,9.409,True
1019,280,7.715,True
1020,285,9.756,True
1021,283,9.756,True
1022,277,9.756,True
1023,278,9.756,True
1024,283,9.756,True
1025,282,9.756,True
1026,273,8.155,True
1027,261,9.492,True
1028,258,9.492,True
1029,266,9.492,True
1030,264,9.492,True
1031,262,9.492,True
1032,266,9.492,True
1033,269,9.492,True
1034,269,9.492,True
1035,267,9.032,True
1036,267,8.056,True
1037,262,7.853,True
1038,262,7.853,True
1039,260,7.853,True
1040,252,7.853,True
1041,243,7.853,True
1042,245,7.853,True
1043,252,7.853,True
1044,232,8.315,True
1045,227,8.315,True
1046,249,9.512,True
1047,229,9.94,True
1048,229,9.94,True
1049,225,9.94,True
1050,228,9.94,True
1051,240,9.94,True
1052,229,9.94,True
1053,234,9.94,True
1054,226,8.777,True
1055,227,8.618,True
1056,231,8.618,True
1057,259,8.618,True
1058,265,9.282,True
1059,268,9.924,True
1060,267,9.924,True
1061,256,9.282,True
1062,255,9.282,True
1063,253,9.282,True
1064,250,9.917,True
1065,242,9.917,True
1066,237,8.695,True
1067,243,9.706,True
1068,232,8.68,True
1069,238,8.68,True
1070,233,8.446,True
1071,225,7.868,True
1072,223,7.868,True
1073,240,9.562,True
1074,244,9.562,True
1075,243,9.562,True
1076,250,9.562,True
1077,239,9.562,True
1078,241,9.562,True
1079,234,9.562,True
1080,226,9.317,True
1081,221,9.317,True
1082,222,9.317,True
1083,224,9.317,True
1084,224,9.317,True
1085,236,9.317,True
1086,244,9.317,True
1087,262,8.004,True
1088,262,9.4,True
1089,261,9.607,True
1090,277,9.607,True
1091,278,7.661,True
1092,277,7.58,True
1093,274,7.58,True
1094,274,7.58,True
1095,280,7.58,True
1096,270,7.482,True
1097,283,7.482,True
1098,283,7.482,True
1099,283,7.482,True
1100,280,7.541,True
1101,281,7.541,True
1102,265,7.541,True
1103,254,7.541,True
1104,261,7.541,True
1105,272,7.541,True
1106,279,7.52,True
1107,288,9.6,True
1108,280,8.105,True
1109,275,8.105,True
1110,277,8.968,True
1111,279,8.968,True
1112,276,8.968,True
1113,276,8.778,True
1114,287,8.778,True
1115,289,8.939,True
1116,290,9.801,True
1117,279,9.828,True
1118,281,9.476,True
1119,275,9.476,True
1120,272,9.073,True
1121,287,9.335,True
1122,289,9.445,True
1123,288,9.335,True
1124,303,9.335,True
1125,291,9.061,True
1126,293,8.77,True
1127,293,8.77,True
1128,294,9.804,True
1129,294,9.804,True
1130,300,9.804,True
1131,300,9.804,True
1132,303,9.804,True
1133,301,9.804,True
1134,298,9.804,True
1135,299,9.804,True
1136,299,9.804,True
1137,299,9.804,True
1138,292,9.804,True
1139,281,9.406,True
1140,288,9.497,True
