plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
1589,8.069,,293,,,,-3.129218793116218
1590,8.273,,264,,,,-3.0665262774461324
1591,8.273,,276,,,,-3.1009102316008503
1592,8.273,,274,,,,-3.0951795725750637
1593,8.273,,268,,,,-3.0779875954977047
1594,8.273,,262,,,,-3.0607956184203458
1595,7.119,,261,,,,-2.942518747754492
1596,8.537,,257,,,,-3.0728716111196426
1597,8.138,,255,,,,-3.0272369616952153
1598,8.138,,267,,,,-3.0616209158499332
1599,7.518,,273,,,,-3.0168066923078505
1600,7.518,,252,,,,-2.956634772537094
1601,7.518,,257,,,,-2.9709614201015597
1602,7.518,,273,,,,-3.0168066923078505
1603,7.518,,271,,,,-3.0110760332820643
1604,7.518,,273,,,,-3.0168066923078505
1605,6.464,,271,,,,-2.905665492229013
1606,6.887,,266,,,,-2.9336430750871663
1607,9.0,,264,,,,-3.139233548172478
1608,9.411,,266,,,,-3.1860683176088944
1609,9.411,,284,,,,-3.2376442488409714
1610,9.411,,284,,,,-3.2376442488409714
1611,9.411,,289,,,,-3.251970896405437
1612,9.411,,292,,,,-3.2605668849441165
1613,8.491,,293,,,,-3.171423013537838
1614,8.953,,287,,,,-3.200435656922063
1615,8.953,,307,,,,-3.257742247179926
1616,6.155,,315,,,,-3.0008369004875903
1617,6.147,,298,,,,-2.9513262187604137
1618,9.635,,294,,,,-3.2886997841937013
1619,9.638,,303,,,,-3.314787779812737
1620,9.638,,300,,,,-3.3061917912740575
1621,9.638,,293,,,,-3.286134484683805
1622,9.638,,276,,,,-3.2374238829646216
1623,9.638,,279,,,,-3.246019871503301
1624,9.638,,291,,,,-3.280403825658019
1625,9.642,,286,,,,-3.2664772180975494
1626,7.995,,284,,,,-3.0960300874262456
1627,7.995,,280,,,,-3.0845687693746733
1628,7.995,,277,,,,-3.075972780835994
1629,7.482,,284,,,,-3.044724956913708
1630,7.482,,280,,,,-3.033263638862135
1631,7.482,,280,,,,-3.033263638862135
1632,5.962,,275,32.0,1.0221,0.7645,-3.1026674037938515
1633,2.854,,268,,,,-2.536033400083583
1634,9.324,,258,,,,-3.154444811418827
1635,9.324,,264,,,,-3.171636788496186
1636,6.819,,275,,,,-2.952630360635266
1637,7.665,,283,,,,-3.06016145758365
1638,7.665,,287,,,,-3.0716227756352223
1639,7.665,,287,,,,-3.0716227756352223
1640,7.665,,290,,,,-3.080218764173902
1641,8.015,,287,,,,-3.1066262759849073
1642,8.015,,295,,,,-3.129548912088053
1643,8.015,,274,,,,-3.0693769923172964
1644,8.015,,262,,,,-3.0349930381625785
1645,7.655,,278,,,,-3.044834710009193
1646,7.655,,284,,,,-3.062026687086552
1647,7.655,,268,,,,-3.0161814148802613
1648,9.252,,266,,,,-3.1701667274500376
1649,9.551,,282,,,,-3.245914989955059
1650,9.551,,281,,,,-3.243049660442166
1651,9.551,,272,,,,-3.217261694826127
1652,9.536,,264,,,,-3.1928389087079956
1653,9.536,,264,,,,-3.1928389087079956
1654,9.536,,255,,,,-3.167050943091957
1655,9.536,,255,,,,-3.167050943091957
1656,9.536,,251,,,,-3.1555896250403843
1657,9.536,,257,,,,-3.1727816021177433
1658,9.536,,258,,,,-3.1756469316306366
1659,9.536,,241,,,,-3.1269363299114525
1660,9.536,,246,,,,-3.1412629774759186
1661,9.536,,255,,,,-3.167050943091957
1662,9.536,,257,,,,-3.1727816021177433
1663,9.536,,260,,,,-3.181377590656423
1664,9.536,,246,,,,-3.1412629774759186
1665,9.536,,247,,,,-3.1441283069888115
1666,8.087,,237,,,,-2.9705605204121843
1667,8.322,,255,,,,-3.0456388018790497
1668,8.322,,252,,,,-3.03704281334037
1669,8.322,,261,,,,-3.0628307789564087
1670,7.734,,247,,,,-2.963910285188434
1671,7.322,,249,,,,-2.928436823802591
1672,7.322,,248,,,,-2.9255714942896978
1673,7.328,,244,,,,-2.9147102362441197
1674,7.328,,244,,,,-2.9147102362441197
1675,8.771,,256,,,,-3.0934086218405388
1676,8.771,,256,,,,-3.0934086218405388
1677,8.771,,266,,,,-3.1220619169694706
1678,8.771,,263,,,,-3.113465928430791
1679,8.863,,253,,,,-3.0940135533937765
1680,8.863,,250,,,,-3.085417564855097
1681,8.734,,248,,,,-3.066785615700427
1682,8.734,,252,,,,-3.0782469337519993
1683,8.734,,267,,,,-3.1212268764453968
1684,8.817,,276,,,,-3.1553156721443605
1685,7.975,,264,,,,-3.0367232971484004
1686,8.193,,262,,,,-3.052794818340418
1687,9.663,,262,,,,-3.1998095198090946
1688,7.975,,278,,,,-3.076837910328905
1689,7.975,,259,,,,-3.0223966495839347
1690,7.975,,272,,,,-3.059645933251546
1691,7.975,,257,,,,-3.0166659905581485
1692,9.519,,250,,,,-3.1510241255105065
1693,9.519,,252,,,,-3.156754784536293
1694,9.519,,248,,,,-3.1452934664847203
1695,9.519,,249,,,,-3.148158795997613
1696,9.519,,247,,,,-3.142428136971827
1697,9.519,,231,,,,-3.0965828647655362
1698,9.519,,232,,,,-3.0994481942784295
1699,9.519,,230,,,,-3.0937175352526434
1700,9.927,,241,,,,-3.1660402403021006
1701,9.927,,244,,,,-3.17463622884078
1702,8.089,,233,,,,-2.95929922236261
1703,8.23,,230,,,,-2.9648046439648037
1704,8.23,,230,,,,-2.9648046439648037
1705,8.23,,237,,,,-2.9848619505550555
1706,8.23,,269,,,,-3.076552494967637
1707,7.124,,270,,,,-2.9688067633755257
1708,8.702,,269,,,,-3.123757215439212
1709,7.659,,277,,,,-3.0423694205002962
1710,7.659,,277,,,,-3.0423694205002962
1711,8.632,,276,,,,-3.136813821959527
1712,8.635,,266,,,,-3.1084605568335926
1713,8.632,,264,,,,-3.1024298678048092
1714,7.129,,270,,,,-2.969306813380521
1715,7.129,,274,,,,-2.980768131432094
1716,7.129,,254,,,,-2.9234615411742304
1717,6.962,,253,,,,-2.9038945414944877
1718,6.533,,254,,,,-2.8638555805787673
1719,8.948,,248,,,,-3.0881877559142343
1720,8.948,,246,,,,-3.082457096888448
1721,8.455,,248,,,,-3.0388828254216778
1722,8.291,,247,,,,-3.0196158557449326
1723,8.291,,241,,,,-3.0024238786675737
1724,8.291,,253,,,,-3.0368078328222916
1725,8.732,,248,,,,-3.0665855956984283
1726,8.732,,252,,,,-3.078046913750001
1727,9.151,,254,,,,-3.1256817631944105
1728,9.151,,249,,,,-3.1113551156299444
1729,9.151,,249,,,,-3.1113551156299444
1730,8.973,,228,,,,-3.0333814156813483
1731,8.973,0.2552,230,,,,-2.7641566382320506
1732,6.696,,227,,,,-2.802793313893505
1733,9.644,,232,,,,-3.111949444403317
1734,6.195,,228,,,,-2.7555536329058494
1735,7.441,,226,,,,-2.8744354351249415
1736,6.195,,227,,,,-2.752688303392956
1737,6.195,,227,,,,-2.752688303392956
1738,6.195,,236,,,,-2.7784762690089946
1739,6.785,,256,,,,-2.8947887598563264
1740,8.21,,256,,,,-3.037303011280044
1741,8.21,,260,,,,-3.0487643293316165
1742,8.21,,252,,,,-3.0258416932284713
1743,7.685,,252,,,,-2.9733364427039435
1744,7.685,,249,,,,-2.9647404541652644
1745,7.685,,263,,,,-3.0048550673457686
1746,7.685,,271,,,,-3.0277777034489137
1747,7.685,,267,,,,-3.0163163853973414
1748,9.797,,282,,,,-3.2705174502008374
1749,9.797,,293,,,,-3.302036074842662
1750,9.797,,293,,,,-3.302036074842662
1751,9.797,,287,,,,-3.284844097765303
1752,9.797,,288,,,,-3.2877094272781964
1753,8.881,,286,,,,-3.1903696073372347
1754,8.881,,295,,,,-3.216157572953273
1755,8.881,,295,,,,-3.216157572953273
1756,8.881,,293,,,,-3.2104269139274866
1757,8.881,,293,,,,-3.2104269139274866
1758,7.996,,284,,,,-3.096130097427245
1759,9.015,,284,,,,-3.198040288445328
1760,9.015,,286,,,,-3.203770947471114
1761,9.015,,292,,,,-3.220962924548473
1762,9.015,,279,,,,-3.1837136408808617
1763,9.015,,304,,,,-3.255346878703191
1764,8.062,,301,,,,-3.1514413592123693
1765,8.062,,297,,,,-3.1399800411607965
1766,8.062,,297,,,,-3.1399800411607965
1767,6.442,,279,,,,-2.9263879083101783
1768,9.636,,290,,,,-3.2773384761431275
1769,9.636,,301,,,,-3.3088571007849525
1770,4.219,,290,,,,-2.735584300731004
1771,7.563,,292,,,,-3.07574840309778
1772,7.563,,291,,,,-3.0728830735848867
1773,7.563,,289,,,,-3.0671524145591005
1774,7.563,,290,,,,-3.070017744071994
1775,7.944,,299,,,,-3.1339095200686895
1776,8.61,,301,,,,-3.206246839759876
1777,8.61,,295,,,,-3.189054862682517
1778,8.61,,287,,,,-3.1661322265793714
1779,7.353,,291,,,,-3.051880973375076
1780,7.353,,294,,,,-3.0604769619137553
1781,6.496,,297,,,,-2.9833643795962064
1782,6.496,,292,,,,-2.9690377320317407
1783,7.655,,293,,,,-3.0878146527025905
1784,8.712,,291,,,,-3.1877945647328527
1785,8.712,,297,,,,-3.2049865418102117
1786,8.712,,295,,,,-3.199255882784425
1787,8.712,,303,,,,-3.2221785188875707
1788,8.712,,293,,,,-3.193525223758639
1789,9.827,,291,,,,-3.299305715846849
1790,9.827,,282,,,,-3.2735177502308104
1791,9.827,,275,,,,-3.2534604436405585
1792,9.158,,272,,,,-3.177957764433481
1793,9.158,,273,,,,-3.180823093946374
