plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
190,9.911,,271,,,,-2.038937919542662
191,8.352,,276,,,,-1.897530673167405
192,9.062,,273,,,,-1.9598350209927844
193,9.42,,266,,,,-1.9753451659199686
194,9.42,,279,,,,-2.0130263253402476
195,9.062,,282,,,,-1.985921977514516
196,9.062,,272,,,,-1.9569364702681475
197,9.062,,273,,,,-1.9598350209927844
198,9.062,,271,,,,-1.954037919543511
199,7.699,,282,,,,-1.849621977515879
200,9.797,,277,,,,-2.044929223890597
201,9.07,,282,,,,-1.9867219775145082
202,9.07,,291,,,,-2.01280893403624
203,9.07,,289,,,,-2.007011832586966
204,7.699,,277,31.0,0.8864,0.7348,-1.8011634134598626
205,7.699,,270,,,,-1.814839368820237
206,7.699,,273,,,,-1.8235350209941474
207,8.272,,264,,,,-1.854748064471843
208,7.699,,273,,,,-1.8235350209941474
209,7.699,,273,,,,-1.8235350209941474
210,7.699,,270,,,,-1.814839368820237
211,7.699,,274,,,,-1.8264335717187843
212,7.699,,274,,,,-1.8264335717187843
213,8.761,,282,,,,-1.9558219775148171
214,8.761,,285,,,,-1.9645176296887275
215,8.419,,298,,,,-1.9679987891093484
216,6.847,,316,,,,-1.8629727021543838
217,6.847,,310,,,,-1.8455813978065627
218,8.447,,311,,,,-2.008479948529599
219,9.184,,308,,,,-2.073484296354952
220,9.901,,311,,,,-2.1538799485281457
221,9.901,,305,,,,-2.136488644180324
222,8.432,,303,,,,-1.9837915427325197
223,8.432,,310,,,,-2.0040813978049776
224,8.432,,290,,,,-1.9461103833122408
225,8.432,,277,,,,-1.908429223891962
226,8.677,,286,,,,-1.9590161804134485
227,8.677,,298,,,,-1.9937987891090905
228,8.677,,296,,,,-1.988001687659817
229,8.759,,296,,,,-1.9962016876597348
230,8.759,,291,,,,-1.9817089340365508
231,8.759,,286,,,,-1.9672161804133663
232,8.759,,289,,,,-1.975911832587277
233,8.628,,287,,,,-1.9570147311381343
234,8.628,,295,,,,-1.980203136935229
235,8.628,,314,,,,-2.0352756007033292
236,8.628,,307,,,,-2.014985745630871
237,8.628,,310,,,,-2.023681397804782
238,6.718,,306,,,,-1.8210871949081442
239,8.082,,298,,,,-1.9342987891096854
240,8.082,,296,,,,-1.928501687660412
241,9.4,,292,,,,-2.0487074847605466
242,9.063,,302,,,,-2.0439929920072517
243,9.351,,307,,,,-2.0872857456301483
244,9.351,,307,,,,-2.0872857456301483
245,9.815,,308,,,,-2.1365842963543207
246,9.815,,312,,,,-2.148178499252868
247,9.815,,312,,,,-2.148178499252868
248,9.815,,312,,,,-2.148178499252868
249,9.767,,312,,,,-2.1433784992529166
250,9.767,,305,,,,-2.1230886441804584
251,9.767,,309,,,,-2.134682847079006
252,9.767,,308,,,,-2.131784296354369
253,9.767,,301,,,,-2.111494441281911
254,9.767,,308,,,,-2.131784296354369
255,9.767,,307,,,,-2.128885745629732
256,9.767,,306,,,,-2.125987194905095
257,9.767,,301,,,,-2.111494441281911
258,9.738,,307,,,,-2.125985745629761
259,9.738,,306,,,,-2.123087194905124
260,9.738,,318,,,,-2.157869803600766
261,9.738,,320,,,,-2.1636669050500403
262,9.633,,344,,,,-2.222732122441429
263,9.008,,324,,,,-2.1022611079493174
264,9.008,,307,,,,-2.052985745630491
265,9.008,,300,,,,-2.032695890558033
266,9.008,,294,,,,-2.0153045862102124
267,9.008,,292,,,,-2.009507484760938
268,9.008,,292,,,,-2.009507484760938
269,9.008,,282,,,,-1.98052197751457
270,9.008,,280,,,,-1.9747248760652962
271,9.008,,270,,,,-1.945739368818928
272,9.796,,267,,,,-2.0158437166442296
273,9.796,,264,,,,-2.007148064470319
274,9.796,,262,,,,-2.0013509630210455
275,9.796,,255,,,,-1.9810611079485874
276,9.383,,255,,,,-1.9397611079490003
277,9.383,,252,,,,-1.9310654557750897
278,9.383,,256,,,,-1.942659658673637
279,9.383,,248,,,,-1.9194712528765423
280,9.383,,252,,,,-1.9310654557750897
281,9.383,,266,,,,-1.9716451659200056
282,9.383,,271,,,,-1.9861379195431896
283,9.989,,271,,,,-2.0467379195425837
284,9.621,,270,,,,-2.0070393688183152
285,9.892,,263,,,,-2.013849513745586
286,9.892,,263,,,,-2.013849513745586
287,9.892,,265,,,,-2.0196466151948598
288,9.892,,271,,,,-2.037037919542681
289,9.206,,264,,,,-1.948148064470909
290,9.206,,255,,,,-1.9220611079491774
291,9.206,,251,,,,-1.91046690505063
292,9.206,,270,,,,-1.9655393688187301
293,9.136,,269,,,,-1.9556408180941631
294,9.136,,274,,,,-1.9701335717173472
295,9.136,,286,,,,-2.004916180412989
296,9.136,,271,,,,-1.9614379195434368
297,9.73,,266,,,,-2.006345165919659
298,9.73,,265,,,,-2.003446615195022
299,6.153,,266,,,,-1.6486451659232357
300,7.157,,268,,,,-1.7548422673715054
301,7.157,,269,,,,-1.757740818096142
302,7.552,,274,,,,-1.8117335717189311
303,7.157,,270,,,,-1.760639368820779
304,7.255,,277,,,,-1.790729223893139
305,7.255,,271,,,,-1.7733379195453178
306,9.528,,276,,,,-2.015130673166229
307,7.255,,303,,,,-1.8660915427336968
308,6.773,,311,,,,-1.8410799485312734
309,6.773,,278,,,,-1.7454277746182578
310,6.065,,277,,,,-1.6717292238943289
311,7.638,,273,,,,-1.8174350209942085
312,7.798,,271,,,,-1.827637919544775
313,7.659,,268,,,,-1.8050422673710034
314,7.659,,261,,,,-1.7847524122985452
315,8.871,,264,,,,-1.914648064471244
316,8.871,,261,,,,-1.9059524122973335
317,9.158,,260,,,,-1.9317538615724097
318,8.839,,253,,,,-1.8795640065002708
319,9.962,,244,,,,-1.965777049977416
320,9.962,,241,,,,-1.9570813978035055
321,8.553,,250,,,,-1.8422683543266463
322,8.553,,245,,,,-1.8277756007034622
323,8.553,,251,,,,-1.8451669050512831
324,8.553,,269,,,,-1.8973408180947462
325,8.553,,266,,,,-1.8886451659208359
326,6.212,,276,,,,-1.683530673169545
327,5.969,,270,,,,-1.641839368821967
328,7.296,,254,,,,-1.7281625572264505
329,7.503,,261,,,,-1.7691524122987015
330,7.503,,261,,,,-1.7691524122987015
331,7.503,,266,,,,-1.7836451659218855
332,7.503,,286,,,,-1.8416161804146223
333,7.503,,281,,,,-1.8271234267914382
334,7.503,,290,,,,-1.8532103833131697
335,7.503,,294,,,,-1.864804586211717
336,5.173,,291,,,,-1.6231089340401366
337,9.503,,293,,,,-2.0619060354850802
338,6.881,,293,,,,-1.7997060354877024
339,6.71,,296,,,,-1.7913016876617838
340,6.71,,296,,,,-1.7913016876617838
341,6.71,,296,,,,-1.7913016876617838
342,6.71,,294,,,,-1.78550458621251
343,6.71,,287,,,,-1.7652147311400523
344,6.71,,284,,,,-1.7565190789661418
345,6.71,,287,,,,-1.7652147311400523
346,6.71,,285,,,,-1.7594176296907786
347,7.665,,284,,,,-1.852019078965187
348,7.665,,287,,,,-1.8607147311390972
349,7.665,,292,,,,-1.8752074847622815
350,5.756,,297,,,,-1.6988002383873748
351,6.227,,292,,,,-1.7314074847637195
352,5.756,,293,,,,-1.6872060354888274
353,9.098,,298,,,,-2.0358987891086695
354,9.098,,305,,,,-2.0561886441811277
355,9.098,,305,,,,-2.0561886441811277
356,9.098,,305,,,,-2.0561886441811277
357,9.098,,306,,,,-2.0590871949057643
358,9.098,,308,,,,-2.0648842963550385
359,8.432,,304,,,,-1.9866900934571567
360,8.432,,302,,,,-1.980892992007883
361,8.432,,298,,,,-1.9692987891093356
362,6.108,,307,,,,-1.762985745633391
363,6.108,,304,,,,-1.7542900934594807
364,8.509,,296,,,,-1.971201687659985
365,8.509,,300,,,,-1.9827958905585323
366,9.713,,305,,,,-2.1176886441805127
367,9.713,,296,,,,-2.091601687658781
368,9.713,,292,,,,-2.0800074847602334
369,9.847,,291,,,,-2.090508934035463
370,9.847,,271,,,,-2.032537919542726
371,9.847,,274,,,,-2.0412335717166363
372,9.847,,277,,,,-2.0499292238905467
373,9.847,,277,,,,-2.0499292238905467
374,9.847,,283,,,,-2.067320528238368
375,9.847,,281,,,,-2.061523426789094
376,9.847,,283,,,,-2.067320528238368
377,9.672,,289,,,,-2.0672118325863638
378,9.644,,296,,,,-2.08470168765885
379,9.325,,288,,,,-2.029613281862074
380,9.325,,288,,,,-2.029613281862074
381,9.325,,292,,,,-2.0412074847606214
382,9.383,,304,,,,-2.0817900934562052
383,9.325,,283,,,,-2.0151205282388895
384,9.953,,293,,,,-2.1069060354846303
385,9.878,,276,,,,-2.050130673165879
386,9.878,,286,,,,-2.0791161804122478
387,9.325,,282,,,,-2.012221977514253
388,8.663,,271,,,,-1.9141379195439099
389,9.338,,272,,,,-1.9845364702678716
390,8.663,,259,,,,-1.8793553108482677
391,8.663,,259,,,,-1.8793553108482677
392,8.663,,264,,,,-1.893848064471452
393,8.663,,263,,,,-1.890949513746815
394,8.458,,254,,,,-1.8443625572252886
395,9.834,,249,,,,-1.9674698036007283
