step,cut_edges,max_dev_pct
849,260,15.509
850,267,12.903
851,264,12.903
852,263,12.903
853,269,15.014
854,270,12.903
855,280,15.073
856,304,15.073
857,308,15.073
858,305,13.845
859,296,13.845
860,293,13.845
861,271,13.845
862,264,13.845
863,267,13.845
864,273,13.845
865,267,13.845
866,256,13.845
867,249,15.253
868,247,15.253
869,232,11.328
870,235,15.576
871,236,15.576
872,255,15.576
873,264,15.576
874,279,15.576
875,302,15.576
876,300,15.576
877,317,14.778
878,295,14.778
879,316,14.778
880,299,15.576
881,300,15.576
882,287,13.841
883,284,13.841
884,264,13.841
885,259,13.282
886,263,13.282
887,291,14.111
888,283,15.184
889,270,13.282
890,275,15.434
891,269,15.524
892,266,15.524
893,266,15.524
894,268,15.524
895,284,15.497
896,283,15.497
897,293,15.497
898,302,15.497
899,300,15.497
900,307,15.461
901,293,15.461
902,282,15.461
903,294,15.461
904,289,15.461
905,313,14.873
906,314,14.637
907,328,14.637
908,314,14.637
909,319,14.637
910,315,14.637
911,306,14.52
912,306,14.52
913,312,14.388
914,324,14.388
915,303,15.366
916,302,13.285
917,300,13.285
918,311,14.899
919,291,14.346
920,261,14.346
921,266,14.346
922,277,15.506
923,274,15.506
924,275,15.506
925,278,15.506
926,288,15.597
927,289,15.506
928,291,14.61
929,284,14.61
930,289,13.749
931,281,14.993
932,281,14.993
933,281,14.993
934,253,14.993
935,262,14.993
936,258,14.993
937,256,15.178
938,261,14.993
939,265,14.993
940,270,14.993
941,268,14.993
942,272,14.993
943,266,14.993
944,250,15.309
945,252,15.309
946,252,15.309
947,258,14.993
948,267,14.993
949,281,14.993
950,274,14.993
951,268,14.993
952,269,14.993
953,273,14.993
954,268,13.313
955,268,13.313
956,287,13.929
957,296,13.929
958,291,12.87
959,283,12.87
960,270,12.87
961,265,12.87
962,251,12.87
963,243,13.503
964,240,15.482
965,247,15.482
966,248,14.909
967,244,14.909
968,246,14.909
969,248,14.738
970,257,14.594
971,257,14.594
972,258,14.594
973,262,14.594
974,263,14.594
975,261,14.896
976,259,14.896
977,255,14.896
978,259,14.896
979,255,14.896
980,241,14.896
981,243,14.896
982,238,14.392
983,249,13.937
984,249,11.86
985,250,11.86
986,270,12.592
987,264,14.335
988,266,14.335
989,268,14.335
990,269,14.335
991,267,14.335
992,264,14.335
993,271,14.335
994,270,14.335
995,271,14.335
996,268,14.335
997,268,15.038
998,258,15.038
999,264,14.335
1000,288,11.719
1001,290,11.719
1002,289,11.719
1003,290,11.719
1004,295,13.916
1005,297,13.916
1006,292,13.916
1007,289,13.916
1008,274,15.008
1009,269,15.008
1010,268,15.008
1011,254,14.984
1012,246,14.984
1013,246,14.984
1014,242,14.984
1015,247,15.467
1016,241,14.984
1017,231,14.984
1018,240,14.984
1019,250,14.984
1020,250,14.984
1021,265,14.984
1022,282,14.984
1023,249,14.984
1024,241,14.984
1025,245,10.048
1026,248,12.751
1027,245,13.817
1028,272,14.618
1029,281,14.618
1030,286,15.342
1031,273,14.31
1032,275,14.31
1033,276,12.045
1034,278,12.045
1035,271,14.73
1036,263,12.963
1037,264,12.963
1038,272,12.963
1039,268,14.424
1040,273,14.424
1041,251,15.473
1042,251,15.473
1043,248,15.473
1044,237,14.463
1045,229,14.463
1046,229,13.034
1047,230,15.554
1048,265,12.822
1049,273,12.822
1050,276,12.822
1051,294,9.54
1052,271,11.519
1053,281,13.546
1054,278,13.546
1055,276,13.546
1056,293,14.093
1057,298,13.618
1058,289,13.618
1059,263,14.368
1060,228,14.368
1061,223,15.366
1062,211,15.366
1063,213,15.366
1064,191,15.366
1065,198,15.366
1066,189,15.366
1067,184,15.366
1068,186,15.434
1069,194,15.434
1070,203,15.366
1071,252,15.366
1072,233,15.366
1073,269,15.366
1074,240,15.366
1075,244,15.366
1076,248,14.81
1077,233,14.81
1078,226,14.81
1079,226,14.81
1080,233,14.81
1081,248,15.464
1082,263,14.81
1083,268,15.222
1084,267,15.222
1085,258,15.222
1086,256,15.222
1087,257,15.222
1088,257,15.222
1089,256,15.222
1090,270,15.222
1091,281,15.222
1092,263,15.222
1093,258,15.222
1094,263,15.222
1095,259,15.222
1096,247,13.835
1097,240,13.835
1098,233,13.349
1099,242,13.349
1100,235,13.349
1101,239,13.349
1102,245,15.563
1103,244,15.563
1104,245,15.563
1105,249,11.824
1106,259,11.824
1107,260,14.449
1108,261,14.449
1109,264,14.449
1110,277,11.929
1111,277,11.929
1112,266,12.013
1113,264,13.554
1114,272,13.554
1115,268,14.634
1116,268,14.634
1117,263,14.634
1118,267,14.634
1119,278,14.634
1120,264,14.634
1121,261,14.634
1122,281,14.634
1123,281,15.15
1124,288,15.15
1125,292,15.15
1126,285,15.15
1127,284,15.15
1128,285,15.15
1129,280,15.15
1130,280,15.15
1131,299,15.15
1132,267,15.15
1133,271,8.566
1134,263,8.566
1135,235,8.183
1136,234,8.183
1137,241,12.395
1138,252,12.395
1139,241,12.395
1140,248,12.395
1141,265,13.031
1142,262,13.031
1143,263,13.657
1144,276,13.657
1145,266,13.031
1146,268,14.509
1147,277,13.031
1148,276,13.453
1149,280,14.485
1150,284,14.485
1151,283,13.567
1152,284,13.567
1153,285,13.567
1154,285,13.567
1155,289,14.939
1156,279,14.894
1157,278,13.567
1158,279,13.651
1159,280,15.468
1160,275,13.663
1161,275,13.663
1162,276,13.663
1163,270,13.663
1164,269,13.663
1165,266,13.663
1166,261,13.663
1167,273,13.663
1168,269,13.663
1169,267,13.663
1170,266,13.663
1171,272,13.034
1172,262,13.034
1173,268,13.034
1174,268,13.034
1175,281,13.034
1176,288,13.034
1177,307,11.052
1178,295,12.643
1179,294,14.577
1180,308,15.153
1181,303,15.153
1182,302,15.153
1183,280,15.153
1184,290,15.153
1185,278,15.153
1186,273,15.153
1187,247,15.153
1188,249,13.546
1189,246,12.85
1190,238,12.85
1191,244,13.806
1192,239,13.806
1193,237,13.806
1194,235,15.512
1195,243,15.512
1196,258,15.512
1197,245,15.512
1198,245,15.512
1199,252,15.512
1200,263,13.935
1201,267,15.304
1202,260,15.449
1203,259,15.449
1204,254,15.449
1205,259,15.449
1206,264,13.935
1207,280,13.264
1208,287,13.264
1209,252,14.437
1210,251,14.437
1211,259,14.437
1212,302,13.264
1213,328,15.162
1214,328,15.162
1215,323,15.162
1216,319,15.162
1217,306,15.162
1218,302,15.162
1219,300,15.162
1220,298,15.162
1221,261,14.156
1222,264,12.195
1223,245,14.738
1224,246,14.738
1225,241,14.927
1226,243,14.927
1227,246,14.927
1228,244,14.927
1229,237,14.927
1230,239,14.927
1231,239,14.927
