step,cut_edges,max_dev_pct
398,254,22.481
399,256,22.481
400,268,22.481
401,249,22.481
402,257,22.481
403,256,22.481
404,247,17.261
405,256,17.261
406,267,17.533
407,263,15.724
408,271,18.77
409,278,18.77
410,268,20.136
411,265,20.136
412,255,20.136
413,256,19.389
414,253,19.389
415,240,19.389
416,233,24.474
417,223,24.474
418,246,22.254
419,257,23.729
420,268,23.243
421,265,23.245
422,263,23.245
423,263,23.245
424,264,22.254
425,263,22.254
426,257,22.366
427,262,22.366
428,276,22.366
429,286,22.254
430,275,23.416
431,256,23.416
432,265,23.416
433,251,23.416
434,226,23.416
435,222,23.416
436,217,23.416
437,220,24.662
438,209,24.662
439,216,24.662
440,216,24.662
441,220,24.662
442,237,24.662
443,243,21.16
444,255,21.16
445,250,21.16
446,240,20.145
447,227,21.027
448,247,23.75
449,246,23.75
450,261,23.75
451,269,22.247
452,260,22.247
453,274,22.247
454,269,21.958
455,266,22.807
456,286,22.807
457,285,22.807
458,263,22.807
459,255,22.807
460,251,22.807
461,252,22.807
462,252,22.807
463,272,22.807
464,263,22.807
465,247,22.807
466,245,22.807
467,241,23.61
468,232,22.807
469,238,22.807
470,240,22.807
471,230,22.807
472,239,15.441
473,238,21.682
474,249,15.441
475,245,15.441
476,249,15.441
477,245,15.441
478,247,15.441
479,247,15.441
480,246,15.441
481,259,22.005
482,256,23.275
483,259,23.275
484,279,23.275
485,280,23.275
486,295,23.275
487,296,23.275
488,293,23.275
489,293,23.275
490,292,23.275
491,296,23.275
492,272,23.275
493,277,23.275
494,277,23.275
495,260,23.275
496,255,23.275
497,256,23.275
498,260,23.275
499,258,16.83
500,268,22.274
501,272,22.274
502,261,22.274
503,259,23.87
504,268,23.87
505,262,23.87
506,258,23.87
507,263,23.87
508,254,20.411
509,262,20.411
510,251,20.411
511,238,15.575
512,233,17.064
513,230,17.652
514,236,23.173
515,230,23.173
516,225,23.75
517,228,18.329
518,229,18.329
519,238,22.753
520,238,22.753
521,241,21.264
522,240,21.264
523,227,23.605
524,222,23.605
525,228,23.605
526,248,23.605
527,248,23.605
528,247,23.605
529,256,23.605
530,253,23.605
531,255,23.605
532,260,23.638
533,256,23.638
534,254,23.638
535,266,23.638
536,245,23.638
537,252,23.638
538,266,24.046
539,268,24.046
540,263,24.046
541,238,23.434
542,241,23.434
543,243,23.434
544,241,23.434
545,247,23.309
546,260,23.309
547,259,23.309
548,261,23.309
549,267,20.683
550,264,20.992
551,268,24.4
552,284,24.4
553,279,20.683
554,271,20.713
555,265,24.209
556,258,24.209
557,268,24.209
558,256,24.209
559,252,24.209
560,247,24.209
561,248,24.209
562,245,24.217
563,245,24.217
564,249,24.662
565,246,24.209
566,288,24.209
567,294,24.209
568,300,24.209
569,287,24.334
570,286,24.334
571,290,24.334
572,237,24.334
573,230,24.334
574,238,24.334
575,231,24.334
576,226,24.334
577,234,24.334
578,217,24.334
579,219,24.334
580,231,19.489
581,233,19.489
582,266,19.489
583,273,19.489
584,274,18.538
585,246,18.538
586,256,18.538
587,272,24.432
588,268,24.432
589,269,23.928
590,271,23.928
591,259,23.928
592,248,23.928
593,230,24.462
594,241,24.462
595,241,24.462
596,234,24.462
597,235,24.462
598,241,24.462
599,243,24.462
600,241,24.462
601,239,24.462
602,231,24.462
603,234,24.462
604,234,24.462
605,242,24.462
606,271,24.462
607,282,24.699
608,268,24.462
609,268,24.462
610,272,24.462
611,284,24.462
612,288,24.555
613,311,24.555
614,279,24.555
615,268,23.312
616,261,23.312
617,258,23.312
618,234,23.312
619,238,23.312
620,239,19.407
621,222,19.407
622,229,24.351
623,218,24.351
624,216,24.351
625,212,24.351
626,242,24.351
627,224,24.351
628,230,24.351
629,231,24.351
630,227,24.351
631,228,24.492
632,232,24.351
633,247,24.351
634,240,24.351
635,247,24.351
636,249,24.351
637,264,24.351
638,277,24.351
639,265,22.376
640,267,22.376
641,270,22.376
642,260,20.831
643,275,20.831
644,273,20.831
645,285,22.917
646,298,22.917
647,297,22.917
648,290,22.917
649,284,22.917
650,271,24.602
651,274,24.669
652,282,24.669
653,262,22.917
654,267,22.672
655,278,22.672
656,271,20.795
657,273,22.645
658,277,22.645
659,277,20.304
660,266,20.304
661,274,19.913
662,273,19.913
663,266,14.583
664,265,14.583
665,265,14.583
666,250,20.065
667,248,24.101
668,257,24.101
669,237,24.101
670,251,24.101
671,243,24.101
672,249,24.101
673,243,24.101
674,254,24.101
675,262,15.827
676,279,24.569
677,277,24.569
678,280,22.779
679,298,22.779
680,293,18.101
681,287,18.101
682,280,23.007
683,283,23.798
684,280,23.798
685,280,23.007
686,272,23.007
687,261,23.007
688,262,23.007
689,270,23.007
690,267,23.007
691,265,23.007
692,270,23.007
693,264,23.007
694,268,16.565
695,268,16.565
696,271,16.565
697,240,22.115
698,239,22.115
699,237,22.115
700,233,22.115
701,242,22.115
702,243,22.115
703,251,22.115
704,262,22.115
705,285,17.862
706,311,15.86
707,283,22.988
708,268,22.988
709,275,22.988
710,270,21.828
711,270,22.819
712,249,22.819
713,235,22.819
714,239,22.819
715,232,24.714
716,246,24.714
717,254,22.819
718,242,22.819
719,239,24.214
720,236,22.819
721,246,22.819
722,248,22.819
723,251,22.819
724,270,22.819
725,268,22.819
726,268,22.819
727,255,24.321
728,264,22.819
729,269,22.819
730,255,22.819
731,254,22.819
732,251,23.272
733,237,22.819
734,234,22.819
735,240,23.592
736,249,23.096
737,241,22.819
738,241,22.819
739,240,22.819
740,239,22.819
741,257,22.819
742,266,24.552
743,262,23.156
744,280,23.156
745,258,22.819
746,244,22.819
747,245,22.819
748,251,22.819
749,248,23.341
750,252,23.341
751,235,23.341
752,233,23.341
753,230,23.341
754,231,24.232
755,228,22.819
756,218,22.819
757,225,23.855
758,239,22.819
759,243,22.819
760,243,22.819
761,232,22.819
762,226,22.819
763,227,23.32
764,226,23.32
765,232,23.32
766,238,22.819
767,250,23.156
768,251,22.819
769,259,22.819
770,271,23.795
771,289,22.819
772,285,22.819
773,267,22.819
774,254,22.848
775,249,22.848
776,249,22.848
777,238,22.848
778,240,22.848
779,240,22.848
780,228,21.021
781,222,21.021
782,220,21.021
783,231,23.114
784,234,22.869
785,238,22.869
786,232,22.869
787,227,22.731
788,231,22.731
789,227,22.731
790,213,23.771
791,220,22.731
792,231,22.731
793,242,22.731
794,251,22.731
795,259,22.196
796,270,22.196
797,271,22.196
798,281,20.594
799,271,22.819
800,269,22.819
801,279,22.819
802,272,22.819
803,287,22.819
804,271,22.819
805,270,22.819
806,273,22.819
807,283,22.819
808,278,22.819
809,257,23.927
810,259,23.927
811,259,23.927
812,273,23.927
813,286,23.927
814,287,23.927
815,305,23.927
816,309,23.927
817,295,23.927
818,296,24.36
819,303,24.36
820,307,23.927
821,294,22.819
822,261,22.819
823,251,22.819
824,262,22.819
825,267,22.819
826,260,22.819
827,273,22.819
828,277,22.819
829,277,22.819
830,275,22.819
831,273,22.819
832,272,23.254
833,268,22.819
834,274,22.819
835,279,22.819
836,277,22.819
837,279,22.819
838,279,22.819
839,264,22.819
840,265,22.819
841,251,22.819
842,248,22.819
843,256,22.902
844,250,22.902
845,258,22.902
846,256,22.902
847,243,22.819
848,245,22.819
849,246,22.819
850,246,22.866
851,246,22.866
852,242,22.819
853,241,23.031
854,266,22.819
855,267,22.819
856,257,22.819
857,278,22.819
858,249,22.819
859,250,22.819
860,260,22.819
861,262,21.81
862,264,24.133
863,265,24.133
864,277,24.133
865,293,24.133
866,275,24.133
867,265,22.615
868,264,22.615
869,282,20.027
870,272,21.449
871,272,21.449
872,283,24.034
873,283,24.034
874,277,20.645
875,273,20.645
876,272,18.409
877,265,19.835
878,272,19.835
879,260,19.835
880,278,19.835
881,254,20.525
882,275,21.942
883,276,23.097
884,276,23.097
885,273,21.942
886,244,21.763
887,250,21.763
888,250,21.763
889,242,21.763
890,241,21.763
891,244,21.763
892,236,21.763
893,242,21.763
894,259,21.763
895,269,21.763
896,267,21.763
897,265,21.763
898,258,21.763
899,265,21.763
900,274,24.076
901,279,21.763
902,283,23.817
903,287,19.784
904,275,18.875
905,271,21.861
906,268,22.603
907,269,22.31
908,262,22.31
909,263,22.31
910,274,22.31
911,286,22.31
912,284,24.669
913,293,24.669
914,293,23.213
915,297,21.497
916,307,15.871
917,308,15.871
918,308,15.871
919,299,21.631
920,316,23.593
921,311,24.387
922,307,23.593
923,309,23.593
924,306,23.593
925,302,23.593
926,264,21.248
927,267,24.534
928,267,24.534
929,250,24.534
930,236,14.998
931,241,16.923
932,237,18.332
933,244,22.636
934,251,22.636
935,260,22.636
936,263,22.636
937,264,22.636
938,260,15.883
939,267,15.883
940,252,15.883
941,249,15.883
942,260,18.607
943,253,20.729
944,254,20.729
945,256,20.729
946,258,20.729
947,274,20.729
948,283,16.825
949,278,24.116
950,259,24.116
951,237,24.116
952,244,24.116
953,252,24.116
954,257,24.116
955,267,24.116
956,261,24.116
957,251,24.116
958,251,24.116
959,244,24.116
960,252,24.116
961,261,24.116
962,257,24.116
963,257,24.116
964,263,24.116
965,263,24.116
966,263,24.116
967,262,24.116
968,262,24.116
969,265,24.116
970,263,16.266
971,260,16.266
972,254,16.266
973,259,16.266
974,264,22.211
975,253,23.904
976,249,23.904
977,270,23.904
978,249,23.904
979,244,23.904
980,236,23.904
981,242,23.904
982,248,23.904
983,268,23.904
984,280,23.904
985,266,24.073
986,268,24.073
987,261,24.073
988,263,16.446
989,253,18.702
990,247,19.368
991,250,19.368
992,249,16.446
993,254,16.446
994,258,21.329
995,259,21.329
996,251,19.202
997,248,19.202
998,259,19.202
999,258,20.361
1000,257,20.361
1001,238,20.361
1002,234,18.639
1003,242,24.471
1004,241,24.471
1005,243,15.13
1006,244,23.933
1007,262,24.197
1008,261,24.197
1009,264,24.197
1010,265,24.197
1011,273,14.658
1012,275,16.564
1013,275,16.564
1014,270,23.273
1015,267,18.634
1016,260,16.564
1017,256,16.564
1018,269,24.157
1019,273,24.157
1020,276,24.327
1021,274,24.327
1022,283,24.327
1023,279,24.327
1024,280,24.327
1025,267,24.327
1026,269,24.327
1027,254,23.786
1028,265,23.786
1029,272,23.786
1030,274,22.819
1031,276,22.819
1032,283,22.819
1033,270,22.819
1034,271,22.819
1035,254,22.819
1036,266,22.819
1037,259,22.819
1038,280,23.924
1039,273,23.924
1040,264,23.924
1041,274,23.924
1042,253,22.819
1043,250,22.819
1044,270,22.819
1045,267,22.819
1046,257,22.819
1047,261,22.819
1048,267,22.819
1049,247,22.819
1050,247,11.328
1051,248,15.824
1052,248,15.824
1053,252,21.174
1054,246,17.542
1055,238,17.542
1056,228,22.379
1057,232,16.929
1058,214,9.988
1059,210,11.094
1060,197,11.884
1061,222,22.938
1062,222,24.421
1063,248,24.421
1064,244,24.421
1065,225,24.421
1066,225,20.532
1067,231,20.532
1068,230,22.426
1069,230,21.015
1070,234,21.015
1071,219,12.897
1072,226,14.72
1073,229,14.72
1074,236,14.72
1075,244,23.508
1076,262,23.508
1077,240,23.508
1078,240,23.508
1079,241,22.815
1080,222,22.815
1081,230,22.815
1082,221,22.815
1083,216,22.815
1084,228,24.262
1085,233,24.262
1086,231,20.02
1087,216,20.02
1088,219,20.02
1089,220,18.203
1090,231,22.005
1091,236,22.005
1092,258,19.156
1093,261,19.204
1094,266,19.204
1095,269,19.204
1096,260,22.761
1097,266,22.761
1098,245,24.193
1099,243,23.909
1100,262,23.909
1101,268,23.909
1102,264,23.912
1103,263,23.912
1104,255,23.691
1105,264,23.263
1106,261,23.263
1107,265,23.263
1108,259,23.44
1109,250,23.44
1110,239,23.263
1111,230,22.178
1112,227,21.676
1113,239,23.703
1114,234,22.34
1115,228,22.34
1116,224,24.265
1117,225,24.265
1118,237,24.265
1119,248,24.265
1120,241,22.403
1121,232,24.746
1122,220,22.403
1123,224,24.364
1124,251,24.364
1125,229,24.364
1126,230,24.364
1127,239,24.364
1128,232,24.364
1129,229,22.928
1130,237,19.031
1131,254,24.409
1132,258,24.409
1133,281,23.78
1134,273,23.78
1135,273,24.134
1136,282,23.78
1137,286,23.78
1138,293,23.78
1139,291,23.78
1140,299,23.78
1141,291,24.361
1142,292,23.78
1143,270,23.78
1144,265,23.78
1145,263,23.78
1146,255,24.391
1147,244,24.391
1148,249,24.391
1149,249,24.402
1150,256,24.391
1151,257,24.391
1152,257,24.474
1153,243,24.474
1154,255,24.474
1155,254,24.474
1156,243,24.474
1157,232,24.474
1158,234,24.474
1159,234,20.648
1160,236,20.648
1161,239,20.648
1162,266,17.987
1163,266,17.987
1164,253,21.856
1165,254,21.856
1166,261,23.503
1167,262,23.503
1168,264,23.503
1169,257,21.856
1170,256,21.856
1171,235,21.064
1172,232,21.511
1173,278,21.511
1174,277,21.858
1175,247,21.858
1176,250,21.858
1177,260,21.858
1178,261,21.858
1179,266,21.858
1180,262,24.4
1181,272,24.4
1182,263,21.858
1183,265,21.858
1184,270,23.721
1185,270,23.721
1186,264,23.721
1187,262,23.721
1188,259,24.563
1189,267,24.563
1190,272,24.563
1191,262,24.563
1192,259,9.43
1193,265,21.076
1194,264,24.28
1195,257,9.43
1196,251,14.191
1197,259,19.826
1198,263,14.191
1199,261,14.191
1200,261,20.343
1201,242,20.343
1202,285,20.343
1203,300,22.567
1204,313,22.567
1205,325,20.343
1206,324,20.343
1207,312,20.343
1208,304,20.343
1209,315,20.343
1210,309,24.635
1211,280,23.718
1212,272,24.304
1213,251,24.304
1214,229,24.304
1215,232,24.304
1216,232,24.071
1217,251,24.071
1218,232,24.071
1219,224,24.581
1220,225,24.581
1221,246,24.071
1222,249,24.071
1223,253,24.071
1224,254,24.071
1225,256,24.071
1226,260,24.071
1227,288,24.071
1228,280,24.071
1229,281,24.513
1230,290,24.513
1231,310,24.513
1232,303,24.513
1233,305,24.513
1234,309,24.071
1235,306,24.071
1236,307,24.071
1237,278,24.071
1238,264,24.071
1239,252,24.16
1240,243,24.16
1241,242,24.16
1242,245,24.16
1243,244,24.16
1244,258,18.827
1245,253,22.155
1246,252,20.329
1247,271,20.329
1248,276,19.88
1249,302,21.392
1250,315,21.392
1251,301,23.544
1252,275,23.544
1253,272,23.544
1254,282,23.544
1255,286,24.34
1256,286,24.34
1257,275,24.34
1258,275,23.544
1259,263,23.544
1260,243,20.834
1261,242,20.834
1262,250,19.88
1263,244,19.88
1264,248,19.88
1265,246,19.88
1266,253,19.88
1267,254,19.88
1268,247,19.88
1269,265,23.75
1270,278,23.75
1271,286,23.75
1272,287,19.88
1273,279,19.88
1274,267,19.88
1275,272,19.88
1276,272,24.166
1277,271,24.166
1278,276,20.669
1279,275,19.88
1280,276,17.824
1281,273,17.184
1282,274,20.018
1283,274,24.322
1284,273,19.465
1285,266,14.209
1286,276,14.11
1287,266,18.277
1288,264,18.277
1289,262,20.873
1290,259,20.873
1291,252,18.277
1292,254,18.277
1293,257,18.277
1294,254,16.783
1295,259,16.783
1296,264,16.783
1297,261,10.966
1298,265,10.966
1299,267,10.966
1300,275,10.966
1301,286,21.715
1302,289,21.082
1303,287,21.082
1304,287,22.436
1305,281,22.436
1306,274,22.436
1307,278,21.082
1308,283,22.28
1309,294,21.082
1310,290,21.082
1311,277,20.741
1312,271,20.741
1313,266,20.741
1314,263,21.532
1315,264,21.532
1316,271,21.532
1317,270,18.188
1318,285,20.37
1319,279,20.37
1320,274,16.661
1321,262,21.216
1322,259,21.216
1323,258,19.186
1324,257,18.965
1325,274,22.008
1326,277,22.008
1327,276,22.262
1328,279,23.093
1329,276,22.008
1330,258,22.008
1331,259,22.008
1332,257,22.008
1333,246,22.008
1334,248,22.008
1335,249,22.008
1336,251,22.008
1337,239,23.867
1338,246,22.008
1339,260,22.008
1340,260,22.008
1341,246,24.336
1342,246,24.336
1343,255,18.667
1344,267,24.558
1345,267,24.558
1346,267,24.558
1347,236,21.443
1348,243,21.443
1349,244,21.443
1350,263,21.443
1351,237,21.443
1352,246,21.443
1353,258,17.709
1354,263,24.632
1355,246,24.632
1356,246,23.741
1357,249,17.709
1358,251,19.223
1359,254,19.223
1360,243,19.223
1361,246,19.223
1362,234,19.223
1363,262,19.223
1364,244,24.414
1365,240,24.414
1366,244,24.414
1367,240,24.414
1368,250,22.792
1369,246,22.792
1370,256,22.792
1371,262,22.792
1372,257,22.792
1373,260,23.23
1374,253,23.23
1375,256,23.23
1376,254,23.23
1377,252,22.792
1378,258,22.792
1379,263,22.792
1380,253,22.792
1381,246,22.792
1382,254,22.792
1383,256,22.792
1384,255,20.941
1385,256,20.941
1386,263,20.941
1387,255,20.941
1388,291,20.941
1389,294,20.941
1390,291,20.941
1391,290,22.322
1392,286,22.322
1393,275,22.322
1394,279,17.019
1395,281,20.547
1396,282,20.547
1397,284,20.547
1398,297,20.547
1399,289,20.547
1400,291,22.827
1401,273,22.827
1402,264,22.827
1403,266,22.827
1404,261,22.827
1405,253,22.827
1406,237,22.2
1407,236,24.543
1408,245,24.543
1409,244,23.422
1410,248,23.422
1411,242,23.422
1412,245,23.422
1413,227,23.422
1414,247,23.422
1415,242,23.422
1416,241,23.422
1417,236,23.422
1418,216,23.422
1419,239,23.422
1420,235,23.422
1421,236,23.422
1422,254,23.422
1423,229,23.422
1424,238,24.635
1425,236,24.635
1426,241,23.422
1427,238,23.422
1428,232,23.422
1429,234,23.422
1430,241,23.422
1431,256,23.422
1432,246,23.422
1433,246,22.469
1434,250,24.516
1435,246,24.516
1436,269,24.516
1437,269,24.516
1438,270,22.469
1439,273,22.469
1440,259,22.469
1441,254,22.469
1442,248,22.469
1443,247,23.727
1444,248,23.727
1445,247,23.727
1446,252,23.727
1447,255,23.727
1448,258,23.727
1449,257,21.473
1450,261,21.473
1451,261,21.473
1452,258,21.473
1453,268,21.473
1454,255,21.473
1455,254,21.473
1456,251,21.473
1457,249,21.473
1458,248,21.473
1459,248,21.473
1460,265,21.473
1461,261,21.473
1462,257,21.473
1463,254,21.473
1464,254,21.473
1465,250,21.473
1466,247,21.473
1467,242,21.473
1468,264,21.473
1469,279,21.473
1470,265,21.647
1471,272,21.473
1472,283,21.904
1473,285,23.069
1474,284,23.868
1475,273,23.069
1476,273,23.069
1477,271,23.069
1478,253,23.069
1479,249,23.069
1480,256,23.069
1481,228,23.069
1482,230,23.069
1483,262,21.21
1484,264,21.21
1485,263,20.89
1486,258,20.89
1487,279,20.89
1488,253,23.242
1489,271,24.322
1490,274,23.242
1491,270,20.89
1492,264,20.89
1493,268,20.89
1494,258,20.89
1495,247,20.89
1496,235,20.89
1497,222,20.89
1498,220,20.89
1499,245,22.13
1500,226,20.89
1501,213,20.944
1502,219,20.89
1503,214,20.89
1504,214,20.89
1505,234,20.89
1506,250,20.89
1507,255,20.89
1508,275,20.89
1509,252,20.89
1510,259,23.694
1511,260,23.694
1512,260,20.382
1513,263,20.382
1514,251,20.382
1515,240,16.179
1516,241,19.527
1517,237,22.887
1518,229,22.887
1519,224,22.887
1520,208,23.303
1521,213,21.933
1522,217,24.391
1523,224,24.391
1524,234,24.391
1525,237,24.391
1526,280,24.391
1527,280,24.391
1528,282,24.391
1529,273,24.391
1530,275,24.391
1531,244,24.391
1532,248,22.206
1533,260,22.206
1534,259,22.206
1535,255,22.206
1536,252,22.206
1537,254,22.206
1538,245,22.206
1539,244,22.206
1540,247,21.458
1541,249,22.65
1542,246,22.65
1543,245,21.458
1544,247,20.686
1545,244,20.686
1546,236,20.848
1547,250,21.093
1548,246,22.97
1549,253,23.236
1550,251,23.236
1551,252,23.236
1552,270,23.236
1553,265,16.543
1554,259,14.307
1555,263,16.774
1556,259,16.774
1557,266,12.511
1558,272,12.847
1559,304,12.847
1560,297,17.859
1561,288,17.859
1562,288,15.13
1563,291,15.13
1564,301,14.021
1565,282,12.847
1566,274,17.121
1567,267,17.121
1568,265,16.783
1569,265,16.783
1570,268,19.192
1571,256,21.47
1572,244,11.599
1573,237,11.599
1574,241,11.599
1575,234,19.973
1576,248,23.67
1577,237,23.67
1578,230,15.872
1579,269,22.976
1580,293,22.238
1581,284,22.238
1582,283,22.238
1583,298,22.238
1584,257,24.052
1585,269,24.052
1586,269,24.052
1587,275,22.098
1588,287,22.098
1589,277,22.098
1590,298,23.65
1591,266,24.146
1592,276,21.611
1593,281,21.918
1594,280,21.918
1595,274,21.918
1596,277,21.918
1597,265,21.918
1598,262,14.837
1599,263,21.311
1600,263,14.769
1601,257,19.38
1602,272,23.138
1603,287,23.138
1604,277,23.138
1605,275,23.828
1606,285,23.828
1607,275,23.828
1608,263,20.119
1609,260,23.888
1610,272,23.888
1611,262,23.888
1612,261,23.888
1613,254,23.888
1614,254,24.558
1615,265,24.558
1616,264,24.558
1617,260,21.278
1618,273,22.893
1619,274,22.893
1620,270,22.893
1621,241,23.323
1622,247,22.893
1623,251,22.893
1624,257,21.258
1625,244,21.258
1626,236,21.258
1627,255,21.258
1628,268,21.258
1629,261,21.258
1630,240,21.258
1631,237,21.258
1632,254,21.258
1633,248,21.258
1634,246,24.671
1635,254,24.671
1636,231,24.671
1637,234,24.671
1638,227,24.671
1639,231,24.671
1640,217,24.671
1641,215,24.671
1642,226,21.706
1643,237,21.706
1644,247,21.706
1645,259,21.706
1646,255,23.957
1647,258,19.548
1648,258,19.548
1649,249,19.548
1650,262,22.866
1651,259,22.866
1652,266,22.866
1653,263,24.217
1654,275,24.217
1655,286,24.217
1656,286,24.439
1657,286,24.439
1658,276,24.439
1659,289,24.439
1660,276,23.715
