step,cut_edges,max_dev_pct
398,258,19.45
399,242,19.45
400,247,19.45
401,255,19.45
402,259,19.45
403,278,21.132
404,278,21.132
405,278,19.142
406,294,19.142
407,307,19.142
408,291,19.142
409,283,19.142
410,267,19.796
411,251,18.311
412,248,19.347
413,247,19.347
414,247,19.347
415,243,19.347
416,241,19.347
417,250,19.347
418,246,19.347
419,246,19.347
420,238,21.309
421,250,21.309
422,261,21.309
423,274,21.309
424,273,21.309
425,264,21.309
426,258,21.467
427,259,21.467
428,253,21.467
429,244,21.467
430,243,21.309
431,256,21.309
432,249,21.309
433,248,21.309
434,248,21.309
435,234,21.309
436,251,21.309
437,250,21.309
438,255,21.309
439,246,21.309
440,237,20.917
441,240,20.917
442,236,20.917
443,220,20.917
444,238,21.44
445,240,21.44
446,257,21.44
447,255,21.44
448,246,21.44
449,249,21.44
450,247,21.44
451,246,21.228
452,244,21.228
453,238,21.228
454,253,21.228
455,246,21.228
456,235,21.955
457,235,21.955
458,231,21.955
459,227,20.346
460,220,20.346
461,235,20.409
462,237,20.409
463,243,20.409
464,241,20.409
465,241,20.409
466,250,16.597
467,259,16.597
468,242,16.597
469,245,16.597
470,227,16.83
471,227,16.83
472,218,16.83
473,226,16.83
474,256,19.078
475,250,14.373
476,251,14.373
477,251,10.224
478,246,18.598
479,254,18.598
480,253,21.849
481,251,21.849
482,254,21.849
483,257,21.849
484,259,21.849
485,261,21.849
486,263,21.849
487,250,21.849
488,235,19.688
489,229,19.688
490,230,19.688
491,247,19.688
492,247,19.688
493,255,19.688
494,255,19.688
495,257,18.14
496,265,17.578
497,256,20.298
498,244,20.298
499,242,21.849
500,241,17.555
501,239,20.872
502,239,17.555
503,261,17.555
504,233,19.829
505,229,18.983
506,234,17.96
507,232,18.057
508,237,17.563
509,242,17.555
510,257,20.036
511,258,20.036
512,302,20.036
513,299,20.036
514,305,20.036
515,262,20.116
516,279,20.116
517,261,20.116
518,259,20.036
519,270,20.036
520,270,20.036
521,278,20.036
522,281,21.784
523,267,21.784
524,267,21.784
525,253,21.784
526,254,21.784
527,255,21.784
528,243,19.634
529,245,19.634
530,246,19.634
531,266,19.994
532,257,19.994
533,251,19.994
534,250,19.994
535,249,19.994
536,245,19.994
537,247,19.994
538,263,21.239
539,265,22.053
540,265,22.053
541,263,22.053
542,252,22.053
543,238,21.401
544,242,21.401
545,238,20.417
546,233,20.417
547,241,20.417
548,228,20.417
549,227,18.61
550,240,18.61
551,232,19.199
552,232,19.199
553,269,20.68
554,269,20.68
555,269,20.97
556,281,20.97
557,277,20.97
558,278,21.882
559,276,21.882
560,273,21.882
561,279,21.882
562,282,21.446
563,287,21.446
564,290,21.139
565,294,21.139
566,275,21.139
567,252,21.139
568,252,21.139
569,251,21.139
570,253,21.3
571,254,21.3
572,254,21.3
573,260,19.97
574,257,19.97
575,256,20.792
576,259,20.792
577,265,20.792
578,298,20.792
579,310,20.792
580,309,20.792
581,288,20.792
582,287,20.792
583,295,20.792
584,295,20.792
585,292,19.031
586,261,18.32
587,277,18.32
588,282,19.577
589,275,19.577
590,243,21.713
591,265,21.713
592,258,21.713
593,255,18.867
594,256,18.867
595,252,22.023
596,249,22.023
597,250,22.023
598,255,19.326
599,242,19.326
600,248,19.326
601,270,19.326
602,271,19.326
603,227,19.326
604,226,19.326
605,218,14.93
606,218,15.838
607,217,20.976
608,224,20.976
609,220,20.976
610,215,20.976
611,243,20.976
612,265,20.976
613,274,20.976
614,277,20.976
615,269,20.976
616,268,20.976
617,248,20.976
618,246,22.053
619,238,22.053
620,246,22.053
621,249,22.053
622,243,22.053
623,240,22.053
624,244,22.053
625,234,22.053
626,233,22.053
627,227,22.053
628,227,22.053
629,232,22.053
630,234,22.053
631,239,19.437
632,251,19.437
633,252,19.608
634,263,19.608
635,244,19.608
636,244,19.608
637,251,19.608
638,251,21.311
639,246,19.608
640,242,21.861
641,252,21.861
642,242,21.861
643,256,21.861
644,239,21.861
645,237,13.007
646,258,11.907
647,242,15.972
648,235,17.829
649,231,17.829
650,243,20.773
651,239,20.773
652,259,20.773
653,261,20.565
654,262,21.258
655,268,15.972
656,279,15.972
657,280,19.44
658,262,17.093
659,252,17.093
660,247,17.093
661,249,14.111
662,241,14.111
663,231,18.52
664,233,14.111
665,227,14.111
666,227,20.349
667,226,15.223
668,234,15.414
669,241,16.896
670,240,21.988
671,243,21.988
672,231,21.988
673,230,21.988
674,216,21.988
675,220,21.988
676,212,21.988
677,216,21.988
678,231,21.988
679,221,21.988
680,270,21.988
681,258,21.988
682,261,21.988
683,268,21.988
684,256,21.988
685,249,21.988
686,251,21.695
687,246,22.041
688,242,22.041
689,241,22.041
690,243,22.041
691,241,22.041
692,245,22.041
693,243,22.041
694,250,22.041
695,245,22.041
696,248,22.041
697,252,16.612
698,305,16.612
699,316,18.304
700,326,18.304
701,308,18.304
702,299,15.818
703,297,15.818
704,296,17.126
705,272,17.126
706,256,20.453
707,264,20.453
708,271,17.599
709,277,19.392
710,270,19.392
711,265,19.392
712,270,19.392
713,266,21.988
714,257,21.988
715,260,21.988
716,254,21.988
717,258,21.988
718,257,21.988
719,266,21.988
720,260,21.988
721,252,21.988
722,253,21.988
723,255,21.186
724,255,19.721
725,254,18.625
726,258,18.625
727,250,18.625
728,242,18.625
729,241,20.101
730,264,20.101
731,269,20.101
732,267,20.101
733,256,20.101
734,244,20.101
735,254,20.101
736,243,20.101
737,243,20.101
738,248,20.101
739,252,12.32
740,256,12.32
741,259,20.023
742,261,16.25
743,271,19.476
744,262,19.476
745,238,13.492
746,242,19.471
747,244,19.471
748,232,19.471
749,235,19.471
750,252,19.471
751,242,19.317
752,248,19.317
753,241,19.778
754,256,19.778
755,258,19.778
756,254,19.778
757,239,21.411
758,243,21.411
759,248,21.411
760,244,21.571
761,259,20.911
762,259,16.299
763,255,16.299
764,240,16.299
765,250,14.143
766,262,12.972
767,257,17.94
768,251,17.94
769,249,17.94
770,254,21.326
771,249,21.326
772,245,21.326
773,243,21.326
774,238,16.634
775,248,17.404
776,246,17.404
777,247,17.404
778,253,19.59
779,257,21.369
780,256,21.369
781,262,21.369
782,258,19.19
783,260,19.19
784,265,20.558
785,252,20.558
786,250,20.558
787,253,20.558
788,273,19.246
789,277,19.246
790,277,19.246
791,283,19.246
792,275,19.246
793,280,19.318
794,283,19.318
795,280,19.318
796,278,19.318
797,278,19.318
798,272,19.318
799,278,20.923
800,279,20.923
801,279,20.923
802,275,20.923
803,261,14.896
804,264,14.896
805,265,19.189
806,252,19.189
807,262,17.142
808,249,19.153
809,249,19.509
810,251,19.509
811,261,20.041
812,261,20.041
813,247,19.509
814,285,19.509
815,284,20.801
816,284,20.801
817,274,20.801
818,316,20.801
819,316,21.383
820,309,20.801
821,306,20.651
822,290,20.651
823,297,20.651
824,296,20.522
825,306,20.522
826,289,21.024
827,284,22.091
828,294,22.091
829,260,22.091
830,246,22.091
831,254,22.091
832,255,22.091
833,259,21.592
834,249,21.592
835,248,21.592
836,245,21.592
837,256,21.592
838,263,19.918
839,269,19.918
840,269,19.918
841,276,18.942
842,267,18.942
843,267,18.942
844,262,18.942
845,272,17.477
846,256,17.405
847,255,17.405
848,253,18.809
849,253,20.215
850,250,20.215
851,250,20.215
852,254,17.022
853,247,21.778
854,242,21.778
855,226,21.778
856,259,21.778
857,261,21.778
858,264,21.778
859,253,21.996
860,260,21.778
861,271,21.64
862,275,20.917
863,277,20.917
864,275,19.416
865,280,19.416
866,270,19.416
867,264,19.712
868,263,19.712
869,266,19.712
870,248,19.712
871,251,19.712
872,244,19.712
873,236,19.712
874,238,19.712
875,231,19.712
876,234,19.712
877,239,19.712
878,260,11.8
879,271,16.989
880,263,16.989
881,244,12.388
882,254,11.116
883,249,16.394
884,244,21.975
885,234,18.343
886,231,18.343
887,224,18.592
888,228,18.592
889,228,18.672
890,230,18.592
891,239,18.592
892,245,18.592
893,232,18.592
894,228,19.438
895,231,19.438
896,232,19.438
897,225,19.438
898,237,19.688
899,246,19.688
900,253,19.688
901,255,20.071
902,251,20.071
903,236,20.071
904,247,20.071
905,248,20.071
906,252,18.753
907,262,21.239
908,262,21.239
909,264,21.239
910,249,21.239
911,251,21.239
912,249,21.239
913,254,21.239
914,252,21.239
915,244,16.0
916,252,16.209
917,258,17.297
918,237,17.297
919,229,16.0
920,236,20.409
921,234,20.409
922,237,20.409
923,234,20.409
924,249,20.409
925,229,20.409
926,231,20.409
927,226,20.409
928,235,19.912
929,232,19.912
930,240,19.912
931,246,19.912
932,256,19.912
933,258,19.912
934,259,19.912
935,259,17.1
936,256,17.1
937,257,21.532
938,269,21.532
939,272,21.532
940,265,21.532
941,271,17.1
942,279,20.444
943,275,19.993
944,267,19.993
945,261,16.105
946,261,16.105
947,263,16.105
948,271,16.822
949,261,16.105
950,256,16.105
951,263,18.32
952,265,18.32
953,257,17.423
954,257,21.622
955,273,21.622
956,274,21.622
957,276,21.38
958,260,21.38
959,238,18.343
960,245,18.343
961,254,18.343
962,257,18.182
963,255,18.182
964,257,18.182
965,256,18.182
966,255,18.11
967,256,18.11
968,255,18.11
969,257,18.11
970,258,17.718
971,263,17.718
972,261,15.488
973,273,14.353
974,273,14.353
975,268,20.973
976,263,20.973
977,260,20.973
978,263,20.973
979,260,16.858
980,265,16.858
981,270,16.609
982,262,19.154
983,255,19.154
984,249,19.154
985,248,19.117
986,253,20.205
987,264,18.084
988,288,18.23
989,287,16.609
990,282,20.986
991,283,20.986
992,276,15.839
993,274,21.679
994,274,21.679
995,285,21.679
996,274,21.222
997,277,21.222
998,254,21.222
999,250,20.601
1000,250,20.601
1001,252,20.601
1002,245,20.601
1003,241,20.601
1004,265,20.601
1005,272,20.601
1006,272,20.601
1007,273,20.601
1008,271,20.601
1009,273,20.209
1010,288,20.209
1011,283,19.309
1012,260,19.309
1013,255,19.309
1014,263,19.309
1015,261,19.309
1016,272,19.309
1017,267,19.309
1018,263,19.309
1019,278,15.198
1020,253,13.163
1021,252,20.042
1022,251,22.041
1023,247,22.086
1024,248,22.086
1025,233,11.872
1026,237,13.342
1027,230,20.232
1028,228,21.61
1029,222,13.342
1030,239,16.404
1031,246,16.404
1032,241,20.624
1033,236,20.624
1034,226,18.738
1035,214,18.738
1036,221,21.631
1037,219,21.631
1038,220,18.738
1039,216,18.738
1040,219,18.738
1041,234,19.501
1042,220,19.501
1043,220,19.501
1044,219,19.501
1045,231,19.178
1046,255,19.178
1047,232,19.178
1048,232,19.178
1049,226,19.766
1050,230,21.745
1051,229,21.745
1052,243,21.745
1053,242,21.745
1054,229,21.745
1055,227,21.745
1056,222,21.745
1057,222,21.745
1058,223,21.745
1059,250,21.745
1060,253,21.435
1061,257,21.435
1062,255,21.435
1063,247,21.792
1064,239,21.435
1065,236,13.686
1066,225,13.686
1067,222,17.895
1068,229,17.895
1069,250,17.53
1070,260,19.787
1071,260,19.796
1072,252,19.796
1073,257,21.676
1074,238,19.554
1075,236,19.554
1076,232,19.554
1077,242,21.102
1078,245,19.554
1079,242,19.554
1080,235,15.641
1081,237,15.641
1082,250,15.694
1083,250,15.694
1084,251,18.604
1085,243,18.604
1086,259,18.604
1087,260,18.604
1088,257,12.73
1089,284,12.73
1090,304,16.197
1091,284,12.73
1092,286,10.108
1093,280,19.428
1094,269,19.428
1095,277,19.428
1096,272,19.428
1097,245,17.954
1098,232,17.954
1099,211,14.64
1100,217,14.64
1101,218,14.64
1102,221,17.339
1103,226,21.987
1104,235,17.419
1105,233,19.967
1106,231,19.967
1107,238,19.967
1108,238,19.967
1109,238,19.967
1110,255,21.656
1111,260,21.656
1112,237,21.748
1113,256,20.436
1114,264,20.436
1115,262,19.948
1116,269,18.732
1117,269,18.732
1118,262,22.092
1119,270,19.013
1120,245,20.272
1121,259,19.013
1122,251,21.365
1123,252,21.365
1124,253,21.365
1125,256,21.365
1126,254,19.013
1127,246,19.013
1128,248,19.013
1129,253,19.013
1130,231,20.408
1131,235,20.408
1132,233,20.408
1133,247,19.013
1134,251,21.542
1135,256,19.013
1136,254,19.013
1137,257,21.739
1138,257,21.739
1139,260,21.739
1140,260,21.739
1141,242,21.739
1142,247,19.013
1143,244,19.013
1144,265,19.013
1145,256,21.84
1146,263,19.013
1147,254,19.013
1148,242,19.013
1149,239,19.548
1150,234,19.548
1151,239,19.548
1152,244,19.548
1153,250,19.013
1154,257,19.013
1155,256,19.013
1156,241,19.013
1157,250,19.013
1158,254,19.013
1159,248,20.737
1160,237,21.994
1161,245,21.994
1162,255,20.929
1163,256,20.929
1164,258,20.929
1165,258,20.929
1166,265,20.737
1167,265,20.737
1168,262,20.737
1169,265,21.043
1170,265,20.737
1171,263,20.737
1172,281,20.737
1173,277,20.553
1174,276,20.553
1175,272,20.553
1176,272,20.553
1177,263,20.788
1178,245,20.788
1179,251,20.788
1180,246,20.788
1181,252,22.073
1182,237,22.073
1183,250,20.788
1184,259,20.788
1185,263,20.553
1186,276,20.553
1187,270,20.553
1188,261,20.553
1189,262,19.74
1190,265,13.065
1191,268,11.725
1192,264,20.149
1193,257,21.789
1194,265,21.789
1195,257,21.789
1196,278,21.789
1197,250,21.789
1198,254,21.587
1199,235,21.587
1200,240,21.587
1201,242,21.587
1202,243,21.587
1203,232,21.587
1204,236,21.587
1205,243,21.587
1206,224,21.587
1207,239,21.587
1208,248,21.587
1209,249,21.587
1210,260,20.496
1211,239,19.716
1212,245,19.716
1213,226,19.757
1214,235,19.757
1215,242,19.757
1216,243,19.757
1217,252,19.757
1218,255,19.592
1219,252,19.592
1220,235,19.592
1221,243,19.592
1222,243,21.052
1223,244,21.052
1224,273,21.052
1225,284,21.052
1226,284,21.052
1227,276,21.052
1228,251,21.052
1229,253,21.052
1230,252,21.052
1231,256,21.052
1232,249,21.052
1233,253,21.052
1234,239,21.052
1235,262,21.052
1236,265,21.052
1237,248,21.052
1238,243,12.847
1239,250,13.187
1240,250,22.002
1241,247,20.328
1242,248,21.623
1243,249,21.623
1244,262,21.623
1245,267,21.623
1246,256,21.623
1247,256,21.623
1248,256,21.623
1249,263,21.623
1250,268,21.623
1251,266,21.623
1252,261,9.396
1253,259,14.192
1254,250,14.192
1255,265,14.425
1256,268,14.425
1257,277,14.425
1258,278,18.523
1259,284,18.523
1260,283,8.662
1261,265,8.662
1262,237,21.553
1263,233,15.446
1264,266,15.446
1265,264,15.446
1266,274,18.621
1267,284,18.621
1268,283,18.621
1269,272,21.24
1270,271,21.24
1271,259,21.24
1272,251,21.24
1273,234,21.24
1274,232,21.24
1275,233,15.45
1276,227,13.734
1277,215,13.734
1278,213,13.734
1279,219,13.734
1280,227,20.834
1281,242,21.637
1282,242,21.637
1283,248,21.637
1284,251,21.637
1285,259,20.834
1286,274,20.834
1287,266,20.834
1288,249,20.834
1289,245,20.834
1290,243,20.834
1291,239,20.834
1292,240,20.834
1293,258,18.953
1294,259,18.953
1295,255,18.953
1296,232,18.953
1297,264,18.953
1298,280,18.953
1299,296,18.953
1300,297,18.953
1301,281,19.036
1302,282,19.036
1303,264,18.588
1304,236,18.588
1305,236,18.588
1306,240,10.114
1307,253,12.748
1308,264,12.748
1309,275,17.096
1310,273,17.096
1311,259,19.903
1312,263,21.38
1313,252,21.38
1314,254,21.38
1315,258,19.892
1316,229,19.892
1317,225,19.892
1318,245,19.892
1319,244,19.892
1320,227,19.892
1321,226,19.892
1322,227,20.648
1323,266,21.234
1324,267,20.887
1325,275,20.887
1326,281,21.819
1327,279,20.887
1328,272,21.336
1329,273,21.336
1330,236,21.336
1331,236,21.336
1332,236,21.336
1333,242,21.336
1334,237,21.336
1335,236,21.336
1336,242,21.336
1337,245,21.336
1338,242,21.336
1339,242,21.336
1340,241,21.336
1341,255,21.336
1342,268,21.336
1343,261,21.336
1344,267,19.291
1345,263,19.937
1346,258,20.054
1347,293,21.864
1348,258,20.163
1349,247,20.163
1350,253,20.163
1351,249,20.163
1352,245,20.163
1353,232,20.163
1354,247,20.163
1355,246,20.163
1356,246,21.189
1357,253,21.189
1358,247,21.189
1359,251,21.189
1360,241,21.189
1361,246,15.82
1362,257,15.82
1363,285,15.441
1364,287,18.55
1365,292,18.55
1366,276,18.353
1367,274,18.353
1368,269,19.661
1369,254,19.661
1370,254,19.661
1371,272,19.661
1372,273,19.661
1373,247,19.661
1374,247,21.049
1375,247,21.049
1376,249,21.049
1377,248,21.049
1378,234,21.049
1379,229,21.049
1380,248,21.049
1381,242,21.049
1382,248,21.049
1383,261,21.049
1384,240,21.049
1385,246,21.049
1386,247,21.049
1387,241,21.049
1388,244,21.049
1389,243,21.049
1390,242,21.049
1391,253,21.049
1392,239,21.049
1393,236,21.049
1394,227,21.882
1395,230,21.882
1396,242,21.882
1397,240,21.882
1398,257,21.882
1399,249,21.882
1400,243,21.882
1401,256,21.882
1402,263,18.185
1403,261,18.185
1404,263,18.185
1405,246,20.024
1406,242,20.024
1407,260,20.024
1408,263,19.584
1409,262,19.625
1410,255,19.625
1411,251,19.625
1412,237,19.625
1413,249,19.625
1414,243,21.046
1415,248,18.504
1416,248,18.504
1417,253,19.77
1418,246,18.107
1419,243,19.542
1420,267,19.542
1421,258,19.542
1422,259,19.542
1423,254,15.381
1424,253,20.496
1425,252,20.496
1426,244,20.496
1427,240,21.922
1428,237,21.922
1429,237,21.922
1430,227,21.922
1431,228,21.922
1432,224,21.922
1433,225,21.922
1434,236,21.922
1435,227,19.186
1436,237,21.718
1437,235,21.718
1438,249,21.718
1439,247,21.718
1440,252,21.261
1441,251,19.186
1442,252,22.026
1443,252,22.026
1444,264,22.026
1445,261,22.026
1446,249,22.026
1447,238,22.026
1448,235,22.026
1449,229,22.026
1450,230,22.026
1451,244,22.026
1452,250,22.026
1453,258,22.026
1454,244,22.026
1455,236,22.026
1456,231,21.452
1457,244,21.452
1458,244,21.452
1459,234,21.978
1460,227,21.658
1461,249,21.452
1462,244,21.452
1463,239,21.452
1464,255,21.452
1465,264,21.452
1466,263,21.452
1467,257,21.452
1468,257,21.452
1469,275,21.452
1470,256,21.452
1471,260,21.452
1472,239,21.452
1473,240,21.452
1474,239,21.452
1475,243,21.452
1476,245,21.452
1477,249,18.583
1478,268,18.583
1479,274,18.583
1480,273,18.583
1481,275,18.583
1482,275,18.583
1483,256,18.583
1484,262,20.145
1485,241,18.583
1486,255,21.859
1487,261,22.035
1488,257,22.035
1489,249,18.583
1490,256,18.583
1491,246,18.583
1492,246,15.931
1493,247,15.931
1494,246,18.337
1495,244,20.782
1496,240,20.782
1497,240,20.782
1498,238,19.311
1499,241,18.583
1500,245,18.583
1501,265,18.583
1502,249,18.583
1503,255,19.249
1504,252,19.249
1505,254,19.249
1506,255,18.583
1507,255,18.583
1508,254,18.583
1509,256,18.583
1510,258,18.583
1511,266,18.583
1512,266,21.237
1513,264,21.237
1514,261,21.237
1515,264,21.237
1516,284,21.237
1517,273,21.237
1518,251,18.583
1519,250,18.583
1520,237,21.44
1521,238,21.44
1522,227,21.44
1523,236,21.44
1524,229,21.574
1525,234,19.787
1526,228,19.787
1527,227,19.787
1528,229,20.914
1529,240,20.914
1530,245,20.914
1531,259,19.787
1532,264,20.376
1533,270,20.376
1534,279,20.376
1535,270,20.376
1536,265,20.376
1537,267,20.376
1538,267,20.376
1539,266,20.376
1540,243,20.376
1541,241,20.376
1542,231,20.815
1543,220,21.019
1544,215,21.019
1545,227,21.751
1546,227,21.751
1547,230,21.751
1548,223,21.751
1549,227,21.751
1550,230,20.756
1551,221,19.449
1552,221,19.449
1553,221,19.449
1554,222,19.449
1555,221,19.449
1556,247,19.449
1557,264,19.449
1558,273,15.635
1559,281,15.635
1560,272,15.635
1561,274,15.635
1562,264,15.635
1563,235,21.781
1564,227,19.404
1565,230,19.404
1566,227,19.404
1567,224,20.639
1568,227,19.404
1569,235,19.435
1570,230,19.404
1571,233,21.372
1572,222,21.372
1573,236,21.372
1574,235,21.372
1575,225,21.372
1576,223,21.372
1577,255,21.372
1578,238,21.372
1579,218,21.372
1580,235,21.372
1581,237,21.372
1582,233,21.372
1583,212,21.372
1584,215,21.372
1585,221,21.372
1586,217,21.372
1587,219,21.372
1588,221,21.372
1589,228,21.724
1590,225,21.724
1591,225,21.724
1592,218,21.724
1593,222,21.724
1594,217,21.32
1595,206,18.173
1596,212,19.533
1597,207,19.533
1598,211,19.626
1599,205,19.533
1600,216,19.533
1601,242,16.903
1602,248,16.903
1603,255,15.677
1604,246,20.49
1605,227,20.929
1606,227,20.929
1607,224,20.929
1608,227,20.929
1609,252,19.994
1610,256,19.994
1611,258,19.994
1612,259,19.994
1613,259,19.994
1614,274,19.994
1615,277,19.994
1616,273,19.994
1617,273,19.994
1618,272,20.502
1619,273,20.887
1620,264,20.887
1621,264,20.887
1622,232,20.887
1623,231,20.887
1624,233,20.887
1625,234,20.887
1626,242,20.887
1627,245,20.887
1628,239,20.887
1629,252,17.634
1630,248,17.393
1631,251,21.378
1632,258,21.378
1633,265,21.378
1634,268,21.378
1635,270,21.378
1636,270,21.378
1637,270,21.378
1638,284,21.378
1639,284,21.378
1640,287,21.378
1641,281,13.023
1642,281,13.023
1643,271,19.243
1644,262,20.861
1645,261,20.861
1646,247,20.861
1647,245,20.861
1648,251,20.914
1649,253,21.3
1650,235,21.3
1651,235,20.914
1652,229,20.914
1653,231,20.914
1654,246,20.914
1655,265,21.366
1656,283,21.366
1657,276,19.539
1658,261,19.539
1659,258,22.053
1660,264,22.053
